security_code,trade_date,adj_factor,data_date
000001.SZ,2006-05-31,25.015,2023-07-31
000002.SZ,2006-05-31,44.247,2023-07-31
000004.SZ,2006-05-31,3.126,2023-07-31
000005.SZ,2006-05-31,5.617,2023-07-31
000006.SZ,2006-05-31,5.255,2023-07-31
000007.SZ,2006-05-31,3.632,2023-07-31
000008.SZ,2006-05-31,2.532,2023-07-31
000009.SZ,2006-05-31,2.854,2023-07-31
000010.SZ,2006-05-31,2.694,2023-07-31
000011.SZ,2006-05-31,2.086,2023-07-31
000012.SZ,2006-05-31,8.149,2023-07-31
000014.SZ,2006-05-31,2.333,2023-07-31
000016.SZ,2006-05-31,4.978,2023-07-31
000017.SZ,2006-05-31,2.037,2023-07-31
000018.SZ,2006-05-31,1.283,2023-07-31
000019.SZ,2006-05-31,1.437,2023-07-31
000020.SZ,2006-05-31,1.523,2023-07-31
000021.SZ,2006-05-31,6.42,2023-07-31
000022.SZ,2006-05-31,2.769,2023-07-31
000023.SZ,2006-05-31,2.488,2023-07-31
000024.SZ,2006-05-31,3.27,2023-07-31
000025.SZ,2006-05-31,1.883,2023-07-31
000026.SZ,2006-05-31,3.564,2023-07-31
000027.SZ,2006-05-31,5.427,2023-07-31
000028.SZ,2006-05-31,3.678,2023-07-31
000029.SZ,2006-05-31,2.142,2023-07-31
000030.SZ,2006-05-31,1.398,2023-07-31
000031.SZ,2006-05-31,5.341,2023-07-31
000032.SZ,2006-05-31,2.527,2023-07-31
000033.SZ,2006-05-31,1.978,2023-07-31
000034.SZ,2006-05-31,1.906,2023-07-31
000035.SZ,2006-05-31,1.281,2023-07-31
000036.SZ,2006-05-31,6.967,2023-07-31
000037.SZ,2006-05-31,5.123,2023-07-31
000038.SZ,2006-05-31,1.371,2023-07-31
000039.SZ,2006-05-31,14.395,2023-07-31
000040.SZ,2006-05-31,4.177,2023-07-31
000042.SZ,2006-05-31,4.21,2023-07-31
000043.SZ,2006-05-31,2.277,2023-07-31
000045.SZ,2006-05-31,2.053,2023-07-31
000046.SZ,2006-05-31,6.923,2023-07-31
000048.SZ,2006-05-31,5.901,2023-07-31
000049.SZ,2006-05-31,3.367,2023-07-31
000050.SZ,2006-05-31,4.14,2023-07-31
000055.SZ,2006-05-31,2.991,2023-07-31
000056.SZ,2006-05-31,1.951,2023-07-31
000058.SZ,2006-05-31,2.161,2023-07-31
000059.SZ,2006-05-31,1.492,2023-07-31
000060.SZ,2006-05-31,7.136,2023-07-31
000061.SZ,2006-05-31,6.486,2023-07-31
000062.SZ,2006-05-31,4.336,2023-07-31
000063.SZ,2006-05-31,3.668,2023-07-31
000065.SZ,2006-05-31,4.09,2023-07-31
000066.SZ,2006-05-31,4.123,2023-07-31
000068.SZ,2006-05-31,1.557,2023-07-31
000069.SZ,2006-05-31,7.176,2023-07-31
000070.SZ,2006-05-31,1.413,2023-07-31
000078.SZ,2006-05-31,5.698,2023-07-31
000088.SZ,2006-05-31,3.485,2023-07-31
000089.SZ,2006-05-31,3.349,2023-07-31
000090.SZ,2006-05-31,1.455,2023-07-31
000096.SZ,2006-05-31,2.368,2023-07-31
000099.SZ,2006-05-31,3.501,2023-07-31
000100.SZ,2006-05-31,1.299,2023-07-31
000150.SZ,2006-05-31,1.807,2023-07-31
000151.SZ,2006-05-31,2.219,2023-07-31
000153.SZ,2006-05-31,5.446,2023-07-31
000155.SZ,2006-05-31,1.477,2023-07-31
000157.SZ,2006-05-31,3.701,2023-07-31
000158.SZ,2006-05-31,1.525,2023-07-31
000159.SZ,2006-05-31,1.0,2023-07-31
000301.SZ,2006-05-31,1.038,2023-07-31
000400.SZ,2006-05-31,3.73,2023-07-31
000401.SZ,2006-05-31,3.66,2023-07-31
000402.SZ,2006-05-31,11.564,2023-07-31
000403.SZ,2006-05-31,2.636,2023-07-31
000404.SZ,2006-05-31,1.751,2023-07-31
000407.SZ,2006-05-31,4.19,2023-07-31
000408.SZ,2006-05-31,1.91,2023-07-31
000409.SZ,2006-05-31,1.99,2023-07-31
000410.SZ,2006-05-31,1.789,2023-07-31
000411.SZ,2006-05-31,1.101,2023-07-31
000413.SZ,2006-05-31,1.454,2023-07-31
000415.SZ,2006-05-31,4.533,2023-07-31
000416.SZ,2006-05-31,5.929,2023-07-31
000417.SZ,2006-05-31,3.58,2023-07-31
000418.SZ,2006-05-31,1.303,2023-07-31
000419.SZ,2006-05-31,3.348,2023-07-31
000420.SZ,2006-05-31,3.072,2023-07-31
000421.SZ,2006-05-31,4.599,2023-07-31
000422.SZ,2006-05-31,4.742,2023-07-31
000423.SZ,2006-05-31,5.947,2023-07-31
000425.SZ,2006-05-31,4.389,2023-07-31
000426.SZ,2006-05-31,6.254,2023-07-31
000428.SZ,2006-05-31,3.045,2023-07-31
000429.SZ,2006-05-31,2.331,2023-07-31
000430.SZ,2006-05-31,3.07,2023-07-31
000488.SZ,2006-05-31,3.895,2023-07-31
000498.SZ,2006-05-31,2.68,2023-07-31
000501.SZ,2006-05-31,4.682,2023-07-31
000502.SZ,2006-05-31,2.062,2023-07-31
000503.SZ,2006-05-31,6.344,2023-07-31
000504.SZ,2006-05-31,1.618,2023-07-31
000505.SZ,2006-05-31,2.424,2023-07-31
000506.SZ,2006-05-31,1.755,2023-07-31
000507.SZ,2006-05-31,1.778,2023-07-31
000509.SZ,2006-05-31,2.785,2023-07-31
000510.SZ,2006-05-31,8.486,2023-07-31
000511.SZ,2006-05-31,3.403,2023-07-31
000513.SZ,2006-05-31,2.205,2023-07-31
000514.SZ,2006-05-31,2.417,2023-07-31
000515.SZ,2006-05-31,1.545,2023-07-31
000516.SZ,2006-05-31,3.466,2023-07-31
000518.SZ,2006-05-31,7.756,2023-07-31
000519.SZ,2006-05-31,3.996,2023-07-31
000520.SZ,2006-05-31,4.104,2023-07-31
000521.SZ,2006-05-31,2.798,2023-07-31
000522.SZ,2006-05-31,4.083,2023-07-31
000523.SZ,2006-05-31,2.718,2023-07-31
000524.SZ,2006-05-31,4.405,2023-07-31
000525.SZ,2006-05-31,4.921,2023-07-31
000526.SZ,2006-05-31,2.471,2023-07-31
000527.SZ,2006-05-31,8.226,2023-07-31
000528.SZ,2006-05-31,3.74,2023-07-31
000530.SZ,2006-05-31,3.712,2023-07-31
000531.SZ,2006-05-31,4.665,2023-07-31
000532.SZ,2006-05-31,2.673,2023-07-31
000533.SZ,2006-05-31,1.549,2023-07-31
000534.SZ,2006-05-31,2.42,2023-07-31
000536.SZ,2006-05-31,1.194,2023-07-31
000537.SZ,2006-05-31,5.759,2023-07-31
000538.SZ,2006-05-31,5.432,2023-07-31
000539.SZ,2006-05-31,10.693,2023-07-31
000540.SZ,2006-05-31,4.994,2023-07-31
000541.SZ,2006-05-31,5.109,2023-07-31
000543.SZ,2006-05-31,2.283,2023-07-31
000544.SZ,2006-05-31,1.987,2023-07-31
000545.SZ,2006-05-31,1.222,2023-07-31
000546.SZ,2006-05-31,1.717,2023-07-31
000547.SZ,2006-05-31,1.678,2023-07-31
000548.SZ,2006-05-31,1.747,2023-07-31
000549.SZ,2006-05-31,10.987,2023-07-31
000550.SZ,2006-05-31,1.893,2023-07-31
000551.SZ,2006-05-31,4.567,2023-07-31
000552.SZ,2006-05-31,1.472,2023-07-31
000553.SZ,2006-05-31,1.651,2023-07-31
000554.SZ,2006-05-31,3.665,2023-07-31
000555.SZ,2006-05-31,1.109,2023-07-31
000557.SZ,2006-05-31,5.399,2023-07-31
000558.SZ,2006-05-31,1.528,2023-07-31
000559.SZ,2006-05-31,11.305,2023-07-31
000560.SZ,2006-05-31,1.18,2023-07-31
000561.SZ,2006-05-31,2.291,2023-07-31
000562.SZ,2006-05-31,2.993,2023-07-31
000563.SZ,2006-05-31,2.82,2023-07-31
000564.SZ,2006-05-31,2.81,2023-07-31
000565.SZ,2006-05-31,2.909,2023-07-31
000566.SZ,2006-05-31,2.284,2023-07-31
000567.SZ,2006-05-31,3.261,2023-07-31
000568.SZ,2006-05-31,13.914,2023-07-31
000569.SZ,2006-05-31,1.296,2023-07-31
000570.SZ,2006-05-31,2.174,2023-07-31
000571.SZ,2006-05-31,5.916,2023-07-31
000572.SZ,2006-05-31,2.852,2023-07-31
000573.SZ,2006-05-31,4.454,2023-07-31
000576.SZ,2006-05-31,6.187,2023-07-31
000578.SZ,2006-05-31,3.369,2023-07-31
000581.SZ,2006-05-31,2.208,2023-07-31
000582.SZ,2006-05-31,2.568,2023-07-31
000584.SZ,2006-05-31,2.896,2023-07-31
000585.SZ,2006-05-31,1.277,2023-07-31
000586.SZ,2006-05-31,3.698,2023-07-31
000587.SZ,2006-05-31,2.078,2023-07-31
000589.SZ,2006-05-31,2.742,2023-07-31
000590.SZ,2006-05-31,3.119,2023-07-31
000591.SZ,2006-05-31,1.73,2023-07-31
000592.SZ,2006-05-31,1.889,2023-07-31
000593.SZ,2006-05-31,3.582,2023-07-31
000594.SZ,2006-05-31,10.798,2023-07-31
000595.SZ,2006-05-31,2.479,2023-07-31
000596.SZ,2006-05-31,1.092,2023-07-31
000597.SZ,2006-05-31,2.122,2023-07-31
000598.SZ,2006-05-31,5.188,2023-07-31
000599.SZ,2006-05-31,4.783,2023-07-31
000600.SZ,2006-05-31,4.971,2023-07-31
000601.SZ,2006-05-31,6.624,2023-07-31
000602.SZ,2006-05-31,3.611,2023-07-31
000603.SZ,2006-05-31,1.899,2023-07-31
000605.SZ,2006-05-31,1.656,2023-07-31
000606.SZ,2006-05-31,3.562,2023-07-31
000607.SZ,2006-05-31,3.378,2023-07-31
000608.SZ,2006-05-31,5.953,2023-07-31
000609.SZ,2006-05-31,2.144,2023-07-31
000610.SZ,2006-05-31,2.511,2023-07-31
000611.SZ,2006-05-31,2.282,2023-07-31
000612.SZ,2006-05-31,3.643,2023-07-31
000613.SZ,2006-05-31,1.1,2023-07-31
000615.SZ,2006-05-31,4.479,2023-07-31
000616.SZ,2006-05-31,4.898,2023-07-31
000617.SZ,2006-05-31,2.543,2023-07-31
000619.SZ,2006-05-31,8.155,2023-07-31
000623.SZ,2006-05-31,4.697,2023-07-31
000625.SZ,2006-05-31,2.438,2023-07-31
000626.SZ,2006-05-31,4.048,2023-07-31
000627.SZ,2006-05-31,13.35,2023-07-31
000628.SZ,2006-05-31,2.403,2023-07-31
000629.SZ,2006-05-31,4.173,2023-07-31
000630.SZ,2006-05-31,4.679,2023-07-31
000632.SZ,2006-05-31,4.179,2023-07-31
000633.SZ,2006-05-31,6.799,2023-07-31
000635.SZ,2006-05-31,3.148,2023-07-31
000636.SZ,2006-05-31,15.88,2023-07-31
000637.SZ,2006-05-31,8.92,2023-07-31
000639.SZ,2006-05-31,1.313,2023-07-31
000651.SZ,2006-05-31,10.137,2023-07-31
000652.SZ,2006-05-31,17.941,2023-07-31
000655.SZ,2006-05-31,3.437,2023-07-31
000656.SZ,2006-05-31,1.122,2023-07-31
000657.SZ,2006-05-31,1.792,2023-07-31
000659.SZ,2006-05-31,9.136,2023-07-31
000661.SZ,2006-05-31,2.727,2023-07-31
000662.SZ,2006-05-31,3.815,2023-07-31
000663.SZ,2006-05-31,2.515,2023-07-31
000665.SZ,2006-05-31,2.627,2023-07-31
000666.SZ,2006-05-31,1.259,2023-07-31
000667.SZ,2006-05-31,4.54,2023-07-31
000668.SZ,2006-05-31,2.5,2023-07-31
000669.SZ,2006-05-31,1.003,2023-07-31
000670.SZ,2006-05-31,3.363,2023-07-31
000671.SZ,2006-05-31,1.715,2023-07-31
000672.SZ,2006-05-31,2.842,2023-07-31
000673.SZ,2006-05-31,3.426,2023-07-31
000676.SZ,2006-05-31,6.126,2023-07-31
000677.SZ,2006-05-31,9.104,2023-07-31
000678.SZ,2006-05-31,2.058,2023-07-31
000679.SZ,2006-05-31,2.521,2023-07-31
000680.SZ,2006-05-31,2.631,2023-07-31
000681.SZ,2006-05-31,3.854,2023-07-31
000682.SZ,2006-05-31,12.623,2023-07-31
000683.SZ,2006-05-31,2.722,2023-07-31
000685.SZ,2006-05-31,5.166,2023-07-31
000686.SZ,2006-05-31,2.288,2023-07-31
000687.SZ,2006-05-31,1.659,2023-07-31
000688.SZ,2006-05-31,3.863,2023-07-31
000690.SZ,2006-05-31,7.353,2023-07-31
000691.SZ,2006-05-31,2.036,2023-07-31
000692.SZ,2006-05-31,5.988,2023-07-31
000693.SZ,2006-05-31,1.749,2023-07-31
000695.SZ,2006-05-31,2.491,2023-07-31
000697.SZ,2006-05-31,2.779,2023-07-31
000698.SZ,2006-05-31,2.262,2023-07-31
000700.SZ,2006-05-31,6.802,2023-07-31
000701.SZ,2006-05-31,1.069,2023-07-31
000702.SZ,2006-05-31,2.553,2023-07-31
000703.SZ,2006-05-31,1.308,2023-07-31
000705.SZ,2006-05-31,2.159,2023-07-31
000707.SZ,2006-05-31,2.315,2023-07-31
000708.SZ,2006-05-31,1.529,2023-07-31
000709.SZ,2006-05-31,4.71,2023-07-31
000710.SZ,2006-05-31,2.534,2023-07-31
000711.SZ,2006-05-31,2.695,2023-07-31
000712.SZ,2006-05-31,3.152,2023-07-31
000713.SZ,2006-05-31,2.744,2023-07-31
000715.SZ,2006-05-31,1.771,2023-07-31
000716.SZ,2006-05-31,1.655,2023-07-31
000717.SZ,2006-05-31,4.362,2023-07-31
000718.SZ,2006-05-31,1.663,2023-07-31
000719.SZ,2006-05-31,2.241,2023-07-31
000720.SZ,2006-05-31,5.672,2023-07-31
000721.SZ,2006-05-31,1.546,2023-07-31
000722.SZ,2006-05-31,3.944,2023-07-31
000723.SZ,2006-05-31,1.585,2023-07-31
000725.SZ,2006-05-31,3.893,2023-07-31
000726.SZ,2006-05-31,2.339,2023-07-31
000727.SZ,2006-05-31,2.817,2023-07-31
000728.SZ,2006-05-31,1.04,2023-07-31
000729.SZ,2006-05-31,3.601,2023-07-31
000731.SZ,2006-05-31,3.549,2023-07-31
000732.SZ,2006-05-31,1.631,2023-07-31
000733.SZ,2006-05-31,1.645,2023-07-31
000735.SZ,2006-05-31,5.771,2023-07-31
000736.SZ,2006-05-31,1.071,2023-07-31
000737.SZ,2006-05-31,3.03,2023-07-31
000738.SZ,2006-05-31,1.768,2023-07-31
000739.SZ,2006-05-31,2.947,2023-07-31
000748.SZ,2006-05-31,1.829,2023-07-31
000750.SZ,2006-05-31,2.15,2023-07-31
000751.SZ,2006-05-31,3.371,2023-07-31
000752.SZ,2006-05-31,2.607,2023-07-31
000753.SZ,2006-05-31,3.463,2023-07-31
000755.SZ,2006-05-31,2.108,2023-07-31
000756.SZ,2006-05-31,1.041,2023-07-31
000757.SZ,2006-05-31,2.367,2023-07-31
000758.SZ,2006-05-31,4.308,2023-07-31
000759.SZ,2006-05-31,2.154,2023-07-31
000760.SZ,2006-05-31,1.872,2023-07-31
000761.SZ,2006-05-31,1.619,2023-07-31
000762.SZ,2006-05-31,3.22,2023-07-31
000766.SZ,2006-05-31,3.268,2023-07-31
000767.SZ,2006-05-31,10.185,2023-07-31
000768.SZ,2006-05-31,3.627,2023-07-31
000776.SZ,2006-05-31,2.177,2023-07-31
000777.SZ,2006-05-31,3.027,2023-07-31
000778.SZ,2006-05-31,3.2,2023-07-31
000779.SZ,2006-05-31,1.519,2023-07-31
000780.SZ,2006-05-31,4.27,2023-07-31
000782.SZ,2006-05-31,3.155,2023-07-31
000783.SZ,2006-05-31,1.58,2023-07-31
000785.SZ,2006-05-31,6.115,2023-07-31
000786.SZ,2006-05-31,3.387,2023-07-31
000787.SZ,2006-05-31,2.17,2023-07-31
000788.SZ,2006-05-31,1.651,2023-07-31
000789.SZ,2006-05-31,1.769,2023-07-31
000790.SZ,2006-05-31,2.547,2023-07-31
000791.SZ,2006-05-31,1.8,2023-07-31
000792.SZ,2006-05-31,3.725,2023-07-31
000793.SZ,2006-05-31,12.292,2023-07-31
000795.SZ,2006-05-31,2.144,2023-07-31
000796.SZ,2006-05-31,2.85,2023-07-31
000797.SZ,2006-05-31,1.398,2023-07-31
000798.SZ,2006-05-31,1.472,2023-07-31
000799.SZ,2006-05-31,1.638,2023-07-31
000800.SZ,2006-05-31,2.015,2023-07-31
000801.SZ,2006-05-31,2.639,2023-07-31
000802.SZ,2006-05-31,1.626,2023-07-31
000803.SZ,2006-05-31,1.95,2023-07-31
000806.SZ,2006-05-31,7.025,2023-07-31
000807.SZ,2006-05-31,2.613,2023-07-31
000809.SZ,2006-05-31,1.007,2023-07-31
000810.SZ,2006-05-31,2.469,2023-07-31
000811.SZ,2006-05-31,3.015,2023-07-31
000812.SZ,2006-05-31,2.169,2023-07-31
000813.SZ,2006-05-31,1.85,2023-07-31
000815.SZ,2006-05-31,1.71,2023-07-31
000816.SZ,2006-05-31,2.061,2023-07-31
000818.SZ,2006-05-31,1.418,2023-07-31
000819.SZ,2006-05-31,3.27,2023-07-31
000820.SZ,2006-05-31,1.203,2023-07-31
000821.SZ,2006-05-31,2.292,2023-07-31
000822.SZ,2006-05-31,2.113,2023-07-31
000823.SZ,2006-05-31,2.348,2023-07-31
000825.SZ,2006-05-31,2.992,2023-07-31
000826.SZ,2006-05-31,1.641,2023-07-31
000828.SZ,2006-05-31,2.505,2023-07-31
000829.SZ,2006-05-31,3.254,2023-07-31
000830.SZ,2006-05-31,5.403,2023-07-31
000831.SZ,2006-05-31,2.213,2023-07-31
000833.SZ,2006-05-31,1.077,2023-07-31
000835.SZ,2006-05-31,2.619,2023-07-31
000836.SZ,2006-05-31,1.269,2023-07-31
000837.SZ,2006-05-31,2.619,2023-07-31
000838.SZ,2006-05-31,1.299,2023-07-31
000839.SZ,2006-05-31,4.064,2023-07-31
000848.SZ,2006-05-31,2.924,2023-07-31
000850.SZ,2006-05-31,4.71,2023-07-31
000851.SZ,2006-05-31,1.3,2023-07-31
000852.SZ,2006-05-31,1.723,2023-07-31
000856.SZ,2006-05-31,1.043,2023-07-31
000858.SZ,2006-05-31,9.965,2023-07-31
000859.SZ,2006-05-31,2.789,2023-07-31
000860.SZ,2006-05-31,2.07,2023-07-31
000861.SZ,2006-05-31,2.145,2023-07-31
000862.SZ,2006-05-31,1.617,2023-07-31
000863.SZ,2006-05-31,2.556,2023-07-31
000868.SZ,2006-05-31,1.367,2023-07-31
000869.SZ,2006-05-31,2.819,2023-07-31
000875.SZ,2006-05-31,1.082,2023-07-31
000876.SZ,2006-05-31,2.803,2023-07-31
000877.SZ,2006-05-31,2.057,2023-07-31
000878.SZ,2006-05-31,2.671,2023-07-31
000881.SZ,2006-05-31,4.265,2023-07-31
000882.SZ,2006-05-31,1.422,2023-07-31
000883.SZ,2006-05-31,1.613,2023-07-31
000885.SZ,2006-05-31,1.0,2023-07-31
000886.SZ,2006-05-31,2.043,2023-07-31
000887.SZ,2006-05-31,1.811,2023-07-31
000888.SZ,2006-05-31,2.793,2023-07-31
000889.SZ,2006-05-31,2.443,2023-07-31
000890.SZ,2006-05-31,2.656,2023-07-31
000892.SZ,2006-05-31,2.486,2023-07-31
000893.SZ,2006-05-31,1.0,2023-07-31
000895.SZ,2006-05-31,3.044,2023-07-31
000897.SZ,2006-05-31,4.192,2023-07-31
000898.SZ,2006-05-31,1.529,2023-07-31
000899.SZ,2006-05-31,2.48,2023-07-31
000900.SZ,2006-05-31,1.811,2023-07-31
000901.SZ,2006-05-31,2.929,2023-07-31
000902.SZ,2006-05-31,1.027,2023-07-31
000903.SZ,2006-05-31,1.846,2023-07-31
000905.SZ,2006-05-31,1.121,2023-07-31
000906.SZ,2006-05-31,1.919,2023-07-31
000908.SZ,2006-05-31,2.021,2023-07-31
000909.SZ,2006-05-31,1.38,2023-07-31
000910.SZ,2006-05-31,1.149,2023-07-31
000911.SZ,2006-05-31,1.688,2023-07-31
000912.SZ,2006-05-31,2.141,2023-07-31
000913.SZ,2006-05-31,2.522,2023-07-31
000915.SZ,2006-05-31,1.705,2023-07-31
000916.SZ,2006-05-31,1.546,2023-07-31
000917.SZ,2006-05-31,2.246,2023-07-31
000918.SZ,2006-05-31,1.616,2023-07-31
000919.SZ,2006-05-31,1.812,2023-07-31
000920.SZ,2006-05-31,2.246,2023-07-31
000921.SZ,2006-05-31,1.011,2023-07-31
000922.SZ,2006-05-31,1.734,2023-07-31
000923.SZ,2006-05-31,1.026,2023-07-31
000925.SZ,2006-05-31,1.017,2023-07-31
000926.SZ,2006-05-31,1.395,2023-07-31
000927.SZ,2006-05-31,1.12,2023-07-31
000928.SZ,2006-05-31,1.039,2023-07-31
000929.SZ,2006-05-31,1.679,2023-07-31
000930.SZ,2006-05-31,5.536,2023-07-31
000931.SZ,2006-05-31,1.328,2023-07-31
000932.SZ,2006-05-31,1.367,2023-07-31
000933.SZ,2006-05-31,3.289,2023-07-31
000935.SZ,2006-05-31,1.866,2023-07-31
000936.SZ,2006-05-31,3.354,2023-07-31
000937.SZ,2006-05-31,2.364,2023-07-31
000938.SZ,2006-05-31,2.451,2023-07-31
000939.SZ,2006-05-31,2.85,2023-07-31
000948.SZ,2006-05-31,1.075,2023-07-31
000949.SZ,2006-05-31,2.186,2023-07-31
000950.SZ,2006-05-31,1.162,2023-07-31
