security_code,trade_date,adj_factor,data_date
000001.SZ,2017-05-11,104.758,2023-07-31
000002.SZ,2017-05-11,132.782,2023-07-31
000004.SZ,2017-05-11,4.064,2023-07-31
000005.SZ,2017-05-11,9.268,2023-07-31
000006.SZ,2017-05-11,32.551,2023-07-31
000007.SZ,2017-05-11,5.521,2023-07-31
000008.SZ,2017-05-11,22.021,2023-07-31
000009.SZ,2017-05-11,7.318,2023-07-31
000010.SZ,2017-05-11,10.775,2023-07-31
000011.SZ,2017-05-11,3.374,2023-07-31
000012.SZ,2017-05-11,17.618,2023-07-31
000014.SZ,2017-05-11,5.374,2023-07-31
000016.SZ,2017-05-11,20.554,2023-07-31
000017.SZ,2017-05-11,2.683,2023-07-31
000018.SZ,2017-05-11,6.581,2023-07-31
000019.SZ,2017-05-11,3.67,2023-07-31
000020.SZ,2017-05-11,1.752,2023-07-31
000021.SZ,2017-05-11,13.651,2023-07-31
000022.SZ,2017-05-11,3.889,2023-07-31
000023.SZ,2017-05-11,2.64,2023-07-31
000025.SZ,2017-05-11,1.883,2023-07-31
000026.SZ,2017-05-11,7.126,2023-07-31
000027.SZ,2017-05-11,12.92,2023-07-31
000028.SZ,2017-05-11,3.865,2023-07-31
000029.SZ,2017-05-11,2.163,2023-07-31
000030.SZ,2017-05-11,2.191,2023-07-31
000031.SZ,2017-05-11,13.803,2023-07-31
000032.SZ,2017-05-11,4.093,2023-07-31
000034.SZ,2017-05-11,2.961,2023-07-31
000035.SZ,2017-05-11,4.612,2023-07-31
000036.SZ,2017-05-11,6.967,2023-07-31
000037.SZ,2017-05-11,5.659,2023-07-31
000038.SZ,2017-05-11,1.783,2023-07-31
000039.SZ,2017-05-11,23.633,2023-07-31
000040.SZ,2017-05-11,4.288,2023-07-31
000042.SZ,2017-05-11,12.83,2023-07-31
000043.SZ,2017-05-11,7.943,2023-07-31
000045.SZ,2017-05-11,2.928,2023-07-31
000046.SZ,2017-05-11,31.017,2023-07-31
000048.SZ,2017-05-11,5.901,2023-07-31
000049.SZ,2017-05-11,5.325,2023-07-31
000050.SZ,2017-05-11,8.223,2023-07-31
000055.SZ,2017-05-11,5.925,2023-07-31
000056.SZ,2017-05-11,4.68,2023-07-31
000058.SZ,2017-05-11,3.203,2023-07-31
000059.SZ,2017-05-11,1.529,2023-07-31
000060.SZ,2017-05-11,23.595,2023-07-31
