security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000002.SZ,1993-03-04,28.15,29.05,27.3,28.15,28.3,-0.15,-0.53,3838.0,53971.0,2023-08-01
600616.SH,1993-03-04,42.5,42.5,38.0,39.1,41.59,-2.49,-5.99,3195.0,12567.0,2023-08-01
600603.SH,1993-03-04,37.0,37.15,33.8,34.9,36.88,-1.98,-5.37,4070.0,14209.0,2023-08-01
600611.SH,1993-03-04,31.0,32.0,26.55,28.7,31.3,-2.6,-8.31,2345.0,6809.0,2023-08-01
600604.SH,1993-03-04,22.85,23.0,20.21,20.9,22.7,-1.8,-7.93,10341.0,22024.0,2023-08-01
600623.SH,1993-03-04,30.4,30.4,25.03,28.5,29.9,-1.4,-4.68,5715.0,16092.0,2023-08-01
600602.SH,1993-03-04,16.98,17.25,14.5,15.2,16.54,-1.34,-8.1,19119.0,29286.0,2023-08-01
600612.SH,1993-03-04,17.76,17.99,16.0,16.35,17.56,-1.21,-6.89,1617.0,2694.0,2023-08-01
600614.SH,1993-03-04,17.65,17.8,15.5,16.1,17.55,-1.45,-8.26,1625.0,2638.0,2023-08-01
600617.SH,1993-03-04,45.15,45.15,40.0,41.5,43.07,-1.57,-3.65,2279.0,9409.0,2023-08-01
600622.SH,1993-03-04,27.0,27.0,24.0,25.0,26.6,-1.6,-6.02,3859.0,9658.0,2023-08-01
600601.SH,1993-03-04,16.2,16.2,14.45,14.7,16.0,-1.3,-8.13,5901.0,8821.0,2023-08-01
600618.SH,1993-03-04,25.99,25.99,23.5,24.02,25.25,-1.23,-4.87,6016.0,14509.0,2023-08-01
000007.SZ,1993-03-04,27.55,28.0,26.5,27.5,27.7,-0.2,-0.72,536.0,7348.0,2023-08-01
600628.SH,1993-03-04,57.0,57.99,53.9,55.2,57.3,-2.1,-3.66,1090.0,5998.0,2023-08-01
000501.SZ,1993-03-04,24.55,26.0,23.65,25.15,24.7,0.45,1.82,2916.0,36225.0,2023-08-01
000013.SZ,1993-03-04,24.6,25.0,23.7,24.2,24.6,-0.4,-1.63,1722.0,21013.0,2023-08-01
600624.SH,1993-03-04,19.9,20.3,18.0,18.4,19.95,-1.55,-7.77,3100.0,5782.0,2023-08-01
600619.SH,1993-03-04,268.9,268.9,240.0,251.0,268.0,-17.0,-6.34,2949.0,7445.0,2023-08-01
600615.SH,1993-03-04,20.6,20.6,17.4,17.7,19.25,-1.55,-8.05,1480.0,2694.0,2023-08-01
