security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000002.SZ,1993-04-19,21.95,22.0,21.4,21.4,21.8,-0.4,-1.83,3349.0,36365.0,2023-08-01
600602.SH,1993-04-19,8.88,9.98,8.88,9.53,9.36,0.17,1.82,35064.0,32873.0,2023-08-01
600633.SH,1993-04-19,22.0,23.0,21.0,22.15,22.0,0.15,0.68,2185.0,4855.0,2023-08-01
600612.SH,1993-04-19,17.0,17.89,15.06,17.59,16.69,0.9,5.39,1640.0,2805.0,2023-08-01
600614.SH,1993-04-19,16.98,17.8,16.81,17.25,16.8,0.45,2.68,4525.0,7818.0,2023-08-01
600617.SH,1993-04-19,45.0,45.6,42.01,43.0,42.9,0.1,0.23,2822.0,12187.0,2023-08-01
600622.SH,1993-04-19,25.0,25.9,24.1,25.2,25.0,0.2,0.8,1898.0,4755.0,2023-08-01
600635.SH,1993-04-19,22.97,24.3,22.5,23.75,23.05,0.7,3.04,8332.0,19397.0,2023-08-01
600601.SH,1993-04-19,11.85,12.35,11.5,12.0,11.69,0.31,2.65,13145.0,15638.0,2023-08-01
600628.SH,1993-04-19,50.18,53.99,50.18,53.0,52.0,1.0,1.92,498.0,2629.0,2023-08-01
600618.SH,1993-04-19,22.8,24.0,22.4,23.13,22.7,0.43,1.89,3139.0,7196.0,2023-08-01
600619.SH,1993-04-19,23.75,24.5,22.55,24.36,23.45,0.91,3.88,2782.0,6624.0,2023-08-01
600615.SH,1993-04-19,16.42,19.26,16.42,18.35,17.45,0.9,5.16,2569.0,4676.0,2023-08-01
600629.SH,1993-04-19,11.9,12.3,11.23,11.84,11.95,-0.11,-0.92,5277.0,6223.0,2023-08-01
600624.SH,1993-04-19,24.0,25.49,23.0,24.2,21.6,2.6,12.04,29027.0,68769.0,2023-08-01
600654.SH,1993-04-19,14.4,15.0,14.3,14.55,14.3,0.25,1.75,6986.0,10184.0,2023-08-01
600655.SH,1993-04-19,41.1,43.0,40.5,42.3,41.4,0.9,2.17,3225.0,13474.0,2023-08-01
600630.SH,1993-04-19,12.71,13.55,12.51,13.25,13.0,0.25,1.92,2598.0,3394.0,2023-08-01
