security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000043.SZ,2006-05-24,7.32,7.5,7.02,7.2,7.21,-0.01,-0.14,18275.09,13226.4259,2023-08-01
600717.SH,2006-05-24,6.51,6.7,6.15,6.25,6.51,-0.26,-3.99,279064.39,178248.896,2023-08-01
000625.SZ,2006-05-24,5.65,5.94,5.29,5.29,5.88,-0.59,-10.03,223332.79,122193.6106,2023-08-01
000651.SZ,2006-05-24,11.91,12.23,11.5,11.68,11.9,-0.22,-1.85,107225.17,126277.5437,2023-08-01
000893.SZ,2006-05-24,4.85,4.97,4.45,4.65,4.8,-0.15,-3.13,29155.78,13660.8053,2023-08-01
600317.SH,2006-05-24,8.0,8.18,7.65,7.78,8.0,-0.22,-2.75,64289.33,50656.538,2023-08-01
600160.SH,2006-05-24,5.35,5.49,4.86,5.07,5.32,-0.25,-4.7,101671.6,52344.848,2023-08-01
600399.SH,2006-05-24,3.09,3.24,2.82,2.97,3.13,-0.16,-5.11,130951.41,39229.133,2023-08-01
600444.SH,2006-05-24,6.12,6.3,5.8,5.92,6.16,-0.24,-3.9,17920.74,10767.687,2023-08-01
600664.SH,2006-05-24,7.25,7.5,6.8,6.93,7.22,-0.29,-4.02,18774.89,13260.405,2023-08-01
600751.SH,2006-05-24,2.72,2.77,2.61,2.61,2.75,-0.14,-5.09,33499.16,8868.034,2023-08-01
000728.SZ,2006-05-24,3.95,4.08,3.75,3.94,3.93,0.01,0.25,22114.5,8594.8784,2023-08-01
600561.SH,2006-05-24,4.1,4.28,3.85,4.0,4.16,-0.16,-3.85,54056.83,21900.475,2023-08-01
600571.SH,2006-05-24,5.23,5.43,4.82,5.01,5.27,-0.26,-4.93,30206.4,15494.305,2023-08-01
002006.SZ,2006-05-24,6.5,6.68,6.19,6.34,6.54,-0.2,-3.06,20207.34,12894.5193,2023-08-01
000024.SZ,2006-05-24,11.35,11.98,11.35,11.9,11.33,0.57,5.03,85374.6,100566.6222,2023-08-01
600149.SH,2006-05-24,3.3,3.43,3.03,3.19,3.29,-0.1,-3.04,48983.77,15907.942,2023-08-01
600763.SH,2006-05-24,3.05,3.2,3.05,3.2,3.05,0.15,4.92,33633.16,10648.288,2023-08-01
002041.SZ,2006-05-24,29.3,30.5,27.41,27.9,28.98,-1.08,-3.73,17072.74,48073.2728,2023-08-01
