security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
002086.SZ,2010-07-28,12.06,2.6628,3.7057,0.98,53.1755,52.2201,2.6962,6.2106,6.1952,0.2488,,24385.0,23108.955,16605.2173,294083.1,278693.9973,2023-08-05
002087.SZ,2010-07-28,7.1,7.3773,7.3773,1.04,85.8862,60.9214,1.6688,1.4611,1.3799,0.0,,37125.6,14904.7131,14904.7131,263591.76,105823.463,2023-08-05
002088.SZ,2010-07-28,16.0,3.5756,5.8399,1.05,32.0737,31.4562,3.1001,4.8242,4.7892,1.1474,0.625,23397.8689,19929.7707,12202.4089,374365.9024,318876.3312,2023-08-05
002089.SZ,2010-07-28,18.21,2.4703,2.8754,1.12,52.1509,44.3253,5.2137,9.702,9.1272,0.2142,0.4998,23525.92,14765.2437,12685.0575,428407.0032,268875.0878,2023-08-05
002090.SZ,2010-07-28,13.05,3.1276,8.7964,0.96,52.9789,52.1352,5.9744,5.9176,5.5769,0.9579,0.9579,20400.0,17869.3202,6353.5752,266220.0,233194.6286,2023-08-05
002342.SZ,2010-07-28,16.16,3.7584,3.7584,1.21,40.5243,40.3586,3.8892,5.8052,5.7894,,1.547,48000.0,6000.0,6000.0,775680.0,96960.0,2023-08-05
002343.SZ,2010-07-28,30.8,4.5377,4.5377,1.24,35.004,35.3089,2.9703,2.7648,2.5858,,1.9481,9906.0,2500.0,2500.0,305104.8,77000.0,2023-08-05
002344.SZ,2010-07-28,35.2,1.0332,1.0332,0.65,101.2326,93.5839,5.4385,17.6107,16.5334,,0.8523,28000.0,7000.0,7000.0,985600.0,246400.0,2023-08-05
002345.SZ,2010-07-28,35.26,3.5669,3.5669,1.26,75.0817,67.6689,5.0778,11.1629,9.9796,,0.95,18000.0,4500.0,4500.0,634680.0,158670.0,2023-08-05
002346.SZ,2010-07-28,16.62,5.2238,5.2238,1.3,44.1164,52.407,2.5828,7.4562,8.5435,,0.21,13500.0,3500.0,3500.0,224370.0,58170.0,2023-08-05
002347.SZ,2010-07-28,24.29,7.2667,7.2667,1.28,39.8381,39.7028,3.2757,8.0799,8.0479,,0.8234,10400.0,2600.0,2600.0,252616.0,63154.0,2023-08-05
002348.SZ,2010-07-28,19.63,4.7616,4.7616,0.75,40.1463,36.0517,2.8314,9.4806,9.0939,,0.51,14800.0,3800.0,3800.0,290524.0,74594.0,2023-08-05
002349.SZ,2010-07-28,27.6,3.955,3.955,0.75,67.3172,63.9191,4.3296,8.5124,8.4185,,0.36,8000.0,2000.0,2000.0,220800.0,55200.0,2023-08-05
002350.SZ,2010-07-28,26.68,11.3308,11.3308,1.45,48.9481,43.2294,4.073,6.1115,5.7586,,1.56,12840.0,3240.0,3240.0,342571.2,86443.2,2023-08-05
002351.SZ,2010-07-28,34.81,1.7781,1.7781,0.87,46.9415,45.5838,3.3493,7.5227,7.3128,,,14700.0,3700.0,3700.0,511707.0,128797.0,2023-08-05
002352.SZ,2010-07-28,27.75,5.6607,5.6607,1.2,51.8259,51.1263,3.1573,5.214,4.9156,,1.6216,7783.078,1950.0,1950.0,215980.4145,54112.5,2023-08-05
002353.SZ,2010-07-28,88.56,5.9709,5.9709,1.17,56.6129,48.1402,4.8997,14.9429,13.8104,,0.68,11481.8,2900.0,2900.0,1016828.208,256824.0,2023-08-05
002354.SZ,2010-07-28,20.26,11.9343,11.9343,0.93,69.7335,69.0236,4.5389,8.0142,7.5443,,,9350.0,2350.0,2350.0,189431.0,47611.0,2023-08-05
600999.SH,2010-07-28,22.35,2.3519,2.3519,1.47,21.4971,20.1374,3.7248,9.2322,9.052,,2.24,358546.1407,35854.6141,35854.6141,8013506.2446,801350.6251,2023-08-05
601000.SH,2010-07-28,8.06,9.9986,9.9986,1.41,31.8638,31.8638,1.6393,4.1763,4.1763,,,100000.0,16000.0,16000.0,806000.0,128960.0,2023-08-05
601001.SH,2010-07-28,16.44,1.908,4.8274,1.67,18.4577,21.8521,3.1671,2.898,2.7752,1.2165,1.6119,167370.0,167370.0,66150.0,2751562.8,2751562.8,2023-08-05
601002.SH,2010-07-28,8.02,1.1428,3.6709,1.0,,1072.5353,3.795,3.4667,3.4402,0.0,1.2469,73847.0,73847.0,22989.99,592252.94,592252.94,2023-08-05
601003.SH,2010-07-28,4.82,0.2806,1.7538,0.98,45.7137,14.843,2.6362,0.465,0.4451,0.0,3.112,256279.32,256279.32,41004.0,1235266.3224,1235266.3224,2023-08-05
601005.SH,2010-07-28,4.12,0.6981,2.3836,1.41,84.9764,75.6551,1.2783,0.6702,0.6535,2.4272,,173312.72,119500.0,35000.0,714048.4064,492340.0,2023-08-05
601006.SH,2010-07-28,8.76,0.3545,1.209,1.57,17.4073,15.4333,2.7483,4.9161,4.5748,3.4247,3.4247,1297675.7127,1297675.7127,380466.3591,11367639.2433,11367639.2433,2023-08-05
601007.SH,2010-07-28,7.84,0.9961,1.9406,1.24,27.5483,26.619,2.3274,5.3191,5.1728,0.0,,30000.0,30000.0,15400.0,235200.0,235200.0,2023-08-05
601008.SH,2010-07-28,5.99,1.0129,2.7722,1.73,43.8772,40.2103,1.8918,3.2555,3.0207,0.6678,0.5008,53760.0,53760.0,19643.2,322022.4,322022.4,2023-08-05
601009.SH,2010-07-28,11.54,0.7198,1.1716,0.92,17.8496,16.0397,2.2015,7.5959,6.9761,1.9997,0.6666,238777.6742,238777.6742,146693.3765,2755494.3603,2755494.3603,2023-08-05
601088.SH,2010-07-28,23.85,1.5095,1.5095,1.41,15.6681,15.2623,2.6554,3.9103,3.7364,1.9287,2.2222,1988962.0455,180000.0,180000.0,47436744.7852,4293000.0,2023-08-05
