security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
300012.SZ,2010-08-20,24.2,5.317,5.317,1.11,52.4884,51.7736,4.3491,11.2573,10.1931,,1.38,12265.5,3150.0,3150.0,296825.1,76230.0,2023-08-05
300013.SZ,2010-08-20,15.84,4.8431,4.8431,0.83,54.0899,57.8457,4.5709,7.8749,6.7155,,0.6313,9000.0,2250.0,2250.0,142560.0,35640.0,2023-08-05
300014.SZ,2010-08-20,34.44,20.752,20.752,1.27,113.7855,108.3642,8.5687,22.1211,21.8787,,0.29,13200.0,3300.0,3300.0,454608.0,113652.0,2023-08-05
300015.SZ,2010-08-20,38.97,6.2016,6.2016,0.88,112.4993,102.0954,8.5977,17.1572,14.6507,,0.4491,26700.0,6700.0,6700.0,1040499.0,261099.0,2023-08-05
300016.SZ,2010-08-20,20.4,5.2735,5.2735,0.86,59.5868,51.3398,4.6427,9.5816,9.9757,0.0,0.4248,10183.2736,2550.0,2550.0,207738.7814,52020.0,2023-08-05
300017.SZ,2010-08-20,20.0,7.3623,7.3623,0.67,79.3868,95.0876,4.3177,10.7461,10.4285,,0.29,15421.4286,3910.0,3910.0,308428.572,78200.0,2023-08-05
300018.SZ,2010-08-20,27.68,7.0554,7.0554,0.65,62.0465,57.1819,5.7842,22.9306,22.3815,,0.9032,13000.0,3270.0,3270.0,359840.0,90513.6,2023-08-05
300019.SZ,2010-08-20,20.99,6.7884,6.7884,1.13,60.493,57.8014,5.4271,12.6222,12.2349,,0.48,10200.0,2600.0,2600.0,214098.0,54574.0,2023-08-05
300020.SZ,2010-08-20,22.94,5.9075,5.9075,0.89,74.1877,66.6552,6.3156,6.9964,6.2175,,0.4359,16000.0,4000.0,4000.0,367040.0,91760.0,2023-08-05
300021.SZ,2010-08-20,18.28,6.256,6.256,0.87,102.0861,101.0952,6.5528,9.4485,9.3073,,,13930.0,3600.0,3600.0,254640.4,65808.0,2023-08-05
300022.SZ,2010-08-20,33.19,6.0596,6.0596,1.03,118.0672,115.6502,11.461,3.6991,3.634,,0.3013,17870.0,4480.0,4480.0,593105.3,148691.2,2023-08-05
300023.SZ,2010-08-20,17.05,5.4524,5.4524,0.94,57.1874,69.9803,4.6645,13.1269,16.2478,,0.391,9000.0,2250.0,2250.0,153450.0,38362.5,2023-08-05
300024.SZ,2010-08-20,38.18,4.6798,4.6798,0.88,78.078,70.0311,5.3586,11.0734,10.6985,,0.1191,13530.0,3410.0,3410.0,516575.4,130193.8,2023-08-05
300025.SZ,2010-08-20,26.05,16.2426,16.2426,1.29,79.0235,63.5414,7.8789,13.3916,12.0385,,0.38,8000.0,2000.0,2000.0,208400.0,52100.0,2023-08-05
300026.SZ,2010-08-20,42.99,3.5857,3.5857,1.19,53.457,51.1567,4.7269,19.2305,18.4376,,0.5815,10068.4,2518.0,2518.0,432840.516,108248.82,2023-08-05
300027.SZ,2010-08-20,33.33,4.7284,4.7284,1.2,132.4487,138.5991,7.8227,18.537,20.5089,,0.45,33600.0,8400.0,8400.0,1119888.0,279972.0,2023-08-05
002343.SZ,2010-08-20,31.64,3.8256,3.8256,0.7,35.9586,34.9868,2.9614,2.8402,2.453,,1.8963,9906.0,2500.0,2500.0,313425.84,79100.0,2023-08-05
002344.SZ,2010-08-20,40.01,2.2365,2.2365,0.88,115.0658,67.4752,5.8243,20.0172,13.1957,,0.7498,28000.0,7000.0,7000.0,1120280.0,280070.0,2023-08-05
002345.SZ,2010-08-20,35.9,4.7162,4.7162,1.29,76.4445,64.1731,5.0727,11.3655,9.3715,,0.93,18000.0,4500.0,4500.0,646200.0,161550.0,2023-08-05
002346.SZ,2010-08-20,17.76,19.0491,19.0491,3.76,47.1424,56.0017,2.76,7.9677,9.1295,,0.2,13500.0,3500.0,3500.0,239760.0,62160.0,2023-08-05
002347.SZ,2010-08-20,23.16,5.8558,5.8558,0.75,37.9848,43.1873,3.0976,7.704,8.0349,,0.8636,10400.0,2600.0,2600.0,240864.0,60216.0,2023-08-05
002348.SZ,2010-08-20,20.6,4.2405,4.2405,1.13,42.1301,37.0491,2.8964,9.9491,9.1852,,0.49,14800.0,3800.0,3800.0,304880.0,78280.0,2023-08-05
002349.SZ,2010-08-20,30.63,6.274,6.274,0.64,74.7075,65.5744,4.7058,9.4469,9.2663,,0.33,8000.0,2000.0,2000.0,245040.0,61260.0,2023-08-05
002350.SZ,2010-08-20,25.14,6.2371,6.2371,0.75,46.1228,49.7839,3.7794,5.7587,5.5135,,1.66,12840.0,3240.0,3240.0,322797.6,81453.6,2023-08-05
601678.SH,2010-08-20,18.08,5.2313,5.2313,0.92,29.823,24.3535,2.731,2.9106,2.4297,,,44000.0,11000.0,11000.0,795520.0,198880.0,2023-08-05
601688.SH,2010-08-20,14.01,3.2182,3.2182,1.06,20.6719,19.9178,2.5595,8.2039,7.3897,,,560000.0,78456.1275,78456.1275,7845600.0,1099170.3463,2023-08-05
601699.SH,2010-08-20,36.61,0.6319,1.8522,0.94,19.9723,17.3373,4.0942,2.3066,2.3142,2.7315,2.7315,115054.2,115054.2,39254.1111,4212134.262,4212134.262,2023-08-05
601717.SH,2010-08-20,31.42,13.3099,13.3099,1.12,34.8882,34.8882,4.82,4.2622,4.2622,,,70000.0,11200.0,11200.0,2199400.0,351904.0,2023-08-05
601718.SH,2010-08-20,5.7,28.4534,28.4534,,48.5096,44.5524,2.6239,1.9936,1.6042,,,385700.0,57850.0,57850.0,2198490.0,329745.0,2023-08-05
601727.SH,2010-08-20,7.56,0.3628,0.6385,0.48,38.759,37.314,3.8263,1.6776,1.6459,1.5095,,1282362.666,212568.5907,120790.6965,9694661.755,1607018.5457,2023-08-05
601766.SH,2010-08-20,5.16,0.8127,0.8133,0.73,36.4057,28.3385,3.4215,1.3169,1.0928,0.6202,0.7752,1184000.0,300000.0,299800.0,6109440.0,1548000.0,2023-08-05
601788.SH,2010-08-20,15.91,1.248,1.248,0.98,19.2384,22.3154,2.5323,9.721,11.0536,3.65,6.79,341800.0,109300.0,109300.0,5438038.0,1738963.0,2023-08-05
601801.SH,2010-08-20,13.17,4.7217,4.7217,0.68,43.349,41.99,3.715,4.7097,4.6147,,0.5315,91000.0,11000.0,11000.0,1198470.0,144870.0,2023-08-05
601808.SH,2010-08-20,12.73,1.3358,1.3358,1.04,18.2519,18.1526,2.5258,3.1193,3.119,1.0998,1.0998,449532.0,49998.0,49998.0,5722542.36,636474.54,2023-08-05
601818.SH,2010-08-20,3.68,13.6013,13.6013,,19.0343,19.0343,1.9713,5.9974,5.9974,,,3953479.0,245000.0,245000.0,14548802.72,901600.0,2023-08-05
601857.SH,2010-08-20,10.42,0.5899,0.6279,1.0,18.4843,16.321,2.2219,1.871,1.649,2.6267,2.4395,18302097.7818,400000.0,375748.0559,190707858.8864,4168000.0,2023-08-05
601866.SH,2010-08-20,4.32,3.4459,3.4459,1.77,,,2.0132,2.5315,2.2899,0.0,,1168312.5,233662.5,233662.5,5047110.0,1009422.0,2023-08-05
002181.SZ,2010-08-20,15.18,12.5279,12.5279,1.6,,,4.4324,16.8492,18.0756,0.1976,0.1318,35016.1864,21802.3776,21802.3776,531545.7096,330960.092,2023-08-05
002182.SZ,2010-08-20,13.66,3.6104,4.2014,0.96,517.6891,104.018,2.9682,1.751,1.17,0.366,0.366,19200.0,10237.494,8797.494,262272.0,139844.168,2023-08-05
002183.SZ,2010-08-20,14.63,8.4649,11.7204,1.54,105.7994,68.7412,5.605,3.0712,1.9218,0.9721,0.4557,55608.4161,23738.4122,17144.6223,813551.1275,347292.9705,2023-08-05
002184.SZ,2010-08-20,13.5,6.7812,6.9015,0.91,71.7973,78.9547,4.2322,2.5754,2.2831,0.7407,0.3704,22000.0,8434.9458,8287.9458,297000.0,113871.7683,2023-08-05
002185.SZ,2010-08-20,10.0,4.6654,5.1367,0.96,48.3835,32.0572,3.8824,4.8008,3.6443,0.0,0.3846,37323.0,23380.5,21235.5,373230.0,233805.0,2023-08-05
002170.SZ,2010-08-20,9.88,6.8422,6.8422,1.34,250.4011,82.9594,5.3354,2.123,2.1473,0.3374,,30456.0,7776.0,7776.0,300905.28,76826.88,2023-08-05
