security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
002355.SZ,2010-03-12,15.61,10.9882,10.9882,2.08,63.6334,41.939,3.1486,3.3402,3.0764,,,21040.0,4260.0,4260.0,328434.4,66498.6,2023-08-05
002356.SZ,2010-03-12,41.9,15.3664,15.3664,1.0,72.1606,60.2758,3.6371,15.8037,12.4699,,,8000.0,1600.0,1600.0,335200.0,67040.0,2023-08-05
002357.SZ,2010-03-12,21.81,17.6242,17.6242,2.26,61.6565,44.1212,3.9724,12.9556,9.8024,,,8163.777,1680.0,1680.0,178051.9764,36640.8,2023-08-05
002358.SZ,2010-03-12,38.21,23.3408,23.3408,1.69,65.4774,54.5154,4.262,9.8855,8.0852,,,8600.0,1760.0,1760.0,328606.0,67249.6,2023-08-05
002359.SZ,2010-03-12,20.27,22.6085,22.6085,1.86,50.6817,50.6817,3.7048,5.1585,5.1585,,,10900.0,2200.0,2200.0,220943.0,44594.0,2023-08-05
002360.SZ,2010-03-12,39.18,28.7014,28.7014,1.14,52.0384,52.0384,4.5515,10.2024,10.2024,,,6000.0,1200.0,1200.0,235080.0,47016.0,2023-08-05
002361.SZ,2010-03-12,28.42,31.9798,31.9798,1.18,59.4162,59.4162,4.9544,5.5821,5.5821,,,8000.0,1600.0,1600.0,227360.0,45472.0,2023-08-05
002362.SZ,2010-03-12,101.1,26.8181,26.8181,1.34,126.4351,126.4351,8.1854,18.6098,18.6098,,,10705.1396,2160.0,2160.0,1082289.6136,218376.0,2023-08-05
002363.SZ,2010-03-12,25.0,21.2289,21.2289,0.58,49.4068,49.4068,3.7926,3.6705,3.6705,,,12000.0,2400.0,2400.0,300000.0,60000.0,2023-08-05
002364.SZ,2010-03-12,43.93,29.2565,29.2565,0.58,71.4398,71.4398,5.478,11.3801,11.3801,,,6680.0,1344.0,1344.0,293452.4,59041.92,2023-08-05
002365.SZ,2010-03-12,43.12,23.0232,23.0232,0.6,61.9762,61.9762,3.9886,12.993,12.993,,,9350.0,1880.0,1880.0,403172.0,81065.6,2023-08-05
300029.SZ,2010-03-12,23.58,16.8268,16.8268,5.26,80.0979,63.2409,4.1158,14.811,15.0666,,,20000.0,4000.0,4000.0,471600.0,94320.0,2023-08-05
600644.SH,2010-03-12,10.01,1.0225,1.467,0.5,57.5535,57.5535,4.8515,3.4862,3.4862,0.7992,0.7992,32648.0131,32648.0131,22753.9609,326806.6111,326806.6111,2023-08-05
600645.SH,2010-03-12,7.57,2.1723,2.993,2.01,62.9335,80.6752,15.9576,8.5405,8.3359,0.0,,32504.103,32201.8028,23371.3338,246056.0597,243767.6472,2023-08-05
600647.SH,2010-03-12,20.66,0.982,1.7388,0.56,122.0843,127.3572,18.3766,7.2793,6.4495,0.0,,5351.675,5351.675,3022.412,110565.6055,110565.6055,2023-08-05
600648.SH,2010-03-12,15.34,0.7122,1.2066,0.29,64.0574,39.8696,3.9536,1.8128,1.2142,0.0,,101078.0943,12729.2,7514.1,1550537.9666,195265.928,2023-08-05
600649.SH,2010-03-12,11.59,0.5668,0.6192,0.77,20.9569,35.3273,2.4955,8.2848,8.9456,0.8628,0.8628,229809.5014,111423.936,102001.9609,2663492.1212,1291403.4182,2023-08-05
600650.SH,2010-03-12,16.52,0.62,1.4048,0.56,28.2032,33.1305,4.8742,5.4446,5.6913,1.816,1.816,55161.0107,39056.0075,17237.2148,911259.8968,645205.2439,2023-08-05
