security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000001.SZ,1991-08-22,15.55,15.55,14.9,14.9,15.55,-0.65,-4.18,2841.0,4298.0,2023-08-01
000002.SZ,1991-08-22,5.05,5.15,5.0,5.1,5.1,0.0,0.0,285.0,720.0,2023-08-01
000003.SZ,1991-08-22,6.35,6.4,6.35,6.4,6.4,0.0,0.0,210.0,668.0,2023-08-01
600602.SH,1991-08-22,561.2,561.2,561.2,561.2,555.6,5.6,1.01,522.0,0.029,2023-08-01
600654.SH,1991-08-22,605.3,605.3,605.3,605.3,599.3,6.0,1.0,31.0,18.0,2023-08-01
600653.SH,1991-08-22,73.7,73.7,73.7,73.7,73.0,0.7,0.96,10.0,0.05,2023-08-01
600656.SH,1991-08-22,8.43,8.43,8.43,8.43,8.35,0.08,0.96,14.0,11.0,2023-08-01
600652.SH,1991-08-22,486.9,486.9,486.9,486.9,482.1,4.8,1.0,57.0,55.0,2023-08-01
600651.SH,1991-08-22,594.5,594.5,594.5,594.5,588.6,5.9,1.0,28.0,0.004,2023-08-01
000009.SZ,1991-08-22,3.55,3.6,3.55,3.6,3.6,0.0,0.0,2814.0,1005.0,2023-08-01
600601.SH,1991-08-22,57.6,57.6,57.6,57.6,57.0,0.6,1.05,568.0,327.0,2023-08-01
000004.SZ,1991-08-22,4.1,4.15,4.05,4.15,4.15,0.0,0.0,112.0,229.0,2023-08-01
