security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000001.SZ,2000-01-17,17.9,18.1,17.5,18.08,17.88,0.2,1.12,34501.0,61534.1974,2023-08-01
000002.SZ,2000-01-17,9.99,10.4,9.73,10.36,10.03,0.33,3.29,22500.0,22843.516,2023-08-01
600209.SH,2000-01-17,16.45,16.6,16.15,16.5,16.49,0.01,0.06,5653.0,9262.938,2023-08-01
000932.SZ,2000-01-17,5.45,5.5,5.4,5.49,5.46,0.03,0.55,9298.0,5050.2491,2023-08-01
000812.SZ,2000-01-17,13.71,14.25,13.71,14.1,13.98,0.12,0.86,2867.0,4030.8072,2023-08-01
600881.SH,2000-01-17,7.1,7.18,7.01,7.16,7.1,0.06,0.85,5628.0,3988.15,2023-08-01
600879.SH,2000-01-17,20.8,21.1,20.2,21.1,20.6,0.5,2.43,3534.0,7372.602,2023-08-01
600866.SH,2000-01-17,9.2,9.99,9.03,9.9,9.2,0.7,7.61,6171.0,5682.51,2023-08-01
600864.SH,2000-01-17,8.5,9.05,8.4,8.93,8.6,0.33,3.84,3895.0,3401.81,2023-08-01
600843.SH,2000-01-17,10.05,10.25,9.81,10.12,10.14,-0.02,-0.2,2060.0,2054.423,2023-08-01
600821.SH,2000-01-17,6.76,6.86,6.65,6.85,6.71,0.14,2.09,8700.0,5884.067,2023-08-01
600803.SH,2000-01-17,9.55,9.8,8.6,8.6,9.56,-0.96,-10.04,7559.0,7203.636,2023-08-01
600801.SH,2000-01-17,6.02,6.35,6.02,6.18,6.02,0.16,2.66,2628.0,1624.77,2023-08-01
600750.SH,2000-01-17,12.4,12.9,12.2,12.86,12.4,0.46,3.71,2642.0,3340.871,2023-08-01
600716.SH,2000-01-17,5.46,5.53,5.4,5.52,5.48,0.04,0.73,2430.0,1324.957,2023-08-01
600709.SH,2000-01-17,15.6,16.3,15.6,16.12,15.5,0.62,4.0,36983.0,59413.331,2023-08-01
600702.SH,2000-01-17,9.7,9.78,9.4,9.58,9.76,-0.18,-1.84,3221.0,3091.325,2023-08-01
600669.SH,2000-01-17,10.75,11.0,10.41,10.8,10.79,0.01,0.09,11978.0,12740.296,2023-08-01
600655.SH,2000-01-17,7.95,8.22,7.95,8.14,7.93,0.21,2.65,9840.0,7954.775,2023-08-01
600640.SH,2000-01-17,15.21,16.48,15.21,15.75,15.15,0.6,3.96,3522.0,5561.972,2023-08-01
600626.SH,2000-01-17,9.2,9.2,8.9,9.17,8.95,0.22,2.46,7329.0,6636.05,2023-08-01
600617.SH,2000-01-17,11.58,11.78,11.46,11.76,11.59,0.17,1.47,842.0,977.679,2023-08-01
600604.SH,2000-01-17,7.8,7.88,7.41,7.88,7.78,0.1,1.29,12995.0,9913.758,2023-08-01
600207.SH,2000-01-17,12.4,12.89,11.98,12.68,12.12,0.56,4.62,26354.0,32969.574,2023-08-01
600182.SH,2000-01-17,4.7,4.79,4.66,4.76,4.72,0.04,0.85,4726.0,2218.334,2023-08-01
600160.SH,2000-01-17,11.4,11.95,11.4,11.9,11.4,0.5,4.39,31715.0,37076.899,2023-08-01
600100.SH,2000-01-17,36.42,37.21,36.3,37.18,36.62,0.56,1.53,6868.0,25312.38,2023-08-01
600080.SH,2000-01-17,12.0,12.25,11.98,12.25,12.1,0.15,1.24,2043.0,2470.0,2023-08-01
600078.SH,2000-01-17,9.25,9.37,9.1,9.37,9.28,0.09,0.97,1794.0,1656.792,2023-08-01
600072.SH,2000-01-17,7.3,7.44,7.18,7.44,7.3,0.14,1.92,5179.0,3757.536,2023-08-01
600057.SH,2000-01-17,13.56,14.2,13.3,14.16,13.56,0.6,4.42,15154.0,20875.939,2023-08-01
000920.SZ,2000-01-17,14.37,15.2,14.3,15.08,14.38,0.7,4.87,25804.0,38119.5437,2023-08-01
000889.SZ,2000-01-17,17.29,18.56,17.29,18.54,17.2,1.34,7.79,11167.0,20144.5633,2023-08-01
000878.SZ,2000-01-17,8.56,8.75,8.5,8.74,8.58,0.16,1.86,14077.0,12196.0069,2023-08-01
000876.SZ,2000-01-17,18.0,18.9,17.48,18.75,17.87,0.88,4.92,14536.0,26701.1568,2023-08-01
000862.SZ,2000-01-17,13.62,14.2,13.32,14.1,13.53,0.57,4.21,41720.0,57338.1559,2023-08-01
000820.SZ,2000-01-17,7.52,7.78,7.5,7.74,7.61,0.13,1.71,5482.0,4149.0498,2023-08-01
000810.SZ,2000-01-17,16.0,16.19,15.35,15.79,15.8,-0.01,-0.06,933.0,1457.767,2023-08-01
000711.SZ,2000-01-17,8.7,9.0,8.54,8.99,8.7,0.29,3.33,3291.0,2885.8797,2023-08-01
000591.SZ,2000-01-17,12.63,13.15,12.41,12.99,12.63,0.36,2.85,1834.0,2352.3232,2023-08-01
000589.SZ,2000-01-17,6.16,6.29,6.03,6.24,6.19,0.05,0.81,5552.0,3407.7828,2023-08-01
000557.SZ,2000-01-17,15.9,17.57,15.9,17.57,15.97,1.6,10.02,132433.0,227330.7248,2023-08-01
000555.SZ,2000-01-17,12.62,12.63,12.11,12.21,12.6,-0.39,-3.1,1242.0,1523.9232,2023-08-01
000540.SZ,2000-01-17,14.7,15.49,14.65,15.25,14.65,0.6,4.1,7739.0,11732.4839,2023-08-01
000035.SZ,2000-01-17,27.0,27.75,26.8,27.49,27.28,0.21,0.77,7399.0,20259.0093,2023-08-01
000022.SZ,2000-01-17,7.56,7.7,7.37,7.65,7.56,0.09,1.19,2146.0,1619.0357,2023-08-01
000428.SZ,2000-01-17,10.5,10.8,10.5,10.8,10.62,0.18,1.69,2526.0,2687.5801,2023-08-01
000537.SZ,2000-01-17,26.7,26.9,26.5,26.83,26.69,0.14,0.52,3377.0,9026.3416,2023-08-01
000923.SZ,2000-01-17,8.15,8.34,8.08,8.29,8.18,0.11,1.34,4324.0,3537.7483,2023-08-01
000921.SZ,2000-01-17,18.15,18.35,17.9,18.3,18.12,0.18,0.99,6336.0,11470.1142,2023-08-01
600148.SH,2000-01-17,21.4,22.5,21.0,22.11,21.19,0.92,4.34,2654.0,5689.479,2023-08-01
000090.SZ,2000-01-17,16.52,16.93,16.52,16.79,16.61,0.18,1.08,4139.0,6949.0677,2023-08-01
600212.SH,2000-01-17,11.98,12.45,11.83,12.21,12.0,0.21,1.75,3953.0,4784.962,2023-08-01
600206.SH,2000-01-17,24.0,24.6,23.68,24.55,24.0,0.55,2.29,6216.0,14985.409,2023-08-01
000918.SZ,2000-01-17,13.25,13.72,13.21,13.52,13.35,0.17,1.27,2615.0,3501.2157,2023-08-01
600213.SH,2000-01-17,8.8,9.05,8.77,8.9,8.84,0.06,0.68,7387.0,6587.386,2023-08-01
600215.SH,2000-01-17,17.0,17.3,16.9,17.24,17.08,0.16,0.94,6475.0,11063.73,2023-08-01
600266.SH,2000-01-17,11.0,11.3,11.0,11.27,11.25,0.02,0.18,4046.0,4494.738,2023-08-01
000089.SZ,2000-01-17,15.0,15.3,14.9,15.2,15.1,0.1,0.66,10463.0,15816.3298,2023-08-01
600808.SH,2000-01-17,2.61,2.61,2.55,2.6,2.59,0.01,0.39,19701.0,5091.319,2023-08-01
600758.SH,2000-01-17,7.18,7.32,6.83,6.95,7.19,-0.24,-3.34,10847.0,7608.308,2023-08-01
000949.SZ,2000-01-17,8.51,8.8,8.51,8.79,8.59,0.2,2.33,7905.0,6886.7555,2023-08-01
000898.SZ,2000-01-17,2.96,3.0,2.93,2.99,2.96,0.03,1.01,8596.0,2546.0568,2023-08-01
000663.SZ,2000-01-17,14.89,15.5,14.51,15.49,14.89,0.6,4.03,11290.0,16965.2184,2023-08-01
000588.SZ,2000-01-17,5.79,5.79,5.47,5.49,5.76,-0.27,-4.69,14648.0,8082.1354,2023-08-01
000573.SZ,2000-01-17,5.1,5.18,5.04,5.14,5.1,0.04,0.78,9963.0,5085.7661,2023-08-01
000532.SZ,2000-01-17,5.5,5.65,5.48,5.62,5.57,0.05,0.9,5910.0,3279.294,2023-08-01
600836.SH,2000-01-17,10.5,10.79,10.22,10.7,10.65,0.05,0.47,3633.0,3827.264,2023-08-01
600006.SH,2000-01-17,4.87,4.93,4.8,4.88,4.87,0.01,0.21,11944.0,5784.818,2023-08-01
600002.SH,2000-01-17,4.42,4.46,4.4,4.45,4.44,0.01,0.23,8250.0,3653.958,2023-08-01
000952.SZ,2000-01-17,13.0,13.59,12.93,13.17,12.95,0.22,1.7,24641.0,32736.3345,2023-08-01
600813.SH,2000-01-17,4.5,4.55,4.43,4.52,4.56,-0.04,-0.88,7657.0,3448.397,2023-08-01
600713.SH,2000-01-17,9.3,9.44,9.2,9.44,9.32,0.12,1.29,902.0,844.302,2023-08-01
000922.SZ,2000-01-17,14.4,14.8,13.8,14.72,14.43,0.29,2.01,4703.0,6693.1976,2023-08-01
000927.SZ,2000-01-17,5.69,5.7,5.58,5.66,5.65,0.01,0.18,11102.0,6247.0159,2023-08-01
000811.SZ,2000-01-17,10.2,10.58,9.82,10.5,10.47,0.03,0.29,853.0,879.8588,2023-08-01
000680.SZ,2000-01-17,4.67,4.9,4.6,4.87,4.69,0.18,3.84,9063.0,4301.8757,2023-08-01
600081.SH,2000-01-17,14.45,14.75,14.0,14.6,14.43,0.17,1.18,14316.0,20583.786,2023-08-01
000937.SZ,2000-01-17,12.4,12.69,12.3,12.57,12.36,0.21,1.7,24340.0,30424.8478,2023-08-01
600185.SH,2000-01-17,19.55,19.97,19.51,19.88,19.51,0.37,1.9,4958.0,9802.595,2023-08-01
000509.SZ,2000-01-17,14.4,14.5,13.8,14.42,14.59,-0.17,-1.17,8553.0,12053.0289,2023-08-01
000931.SZ,2000-01-17,18.85,19.05,18.68,18.98,18.95,0.03,0.16,30838.0,58136.1953,2023-08-01
000948.SZ,2000-01-17,27.04,27.69,26.85,27.55,27.31,0.24,0.88,6611.0,18082.7141,2023-08-01
600197.SH,2000-01-17,12.37,12.49,12.19,12.49,12.38,0.11,0.89,4799.0,5921.532,2023-08-01
600359.SH,2000-01-17,8.28,8.5,8.09,8.49,8.33,0.16,1.92,5469.0,4557.007,2023-08-01
