security_code,trade_date,adj_factor,data_date
000001.SZ,2005-01-20,25.015,2023-07-31
000002.SZ,2005-01-20,28.625,2023-07-31
000004.SZ,2005-01-20,3.126,2023-07-31
000005.SZ,2005-01-20,5.617,2023-07-31
000006.SZ,2005-01-20,4.304,2023-07-31
000007.SZ,2005-01-20,3.632,2023-07-31
000008.SZ,2005-01-20,2.11,2023-07-31
000009.SZ,2005-01-20,2.854,2023-07-31
000010.SZ,2005-01-20,2.694,2023-07-31
000011.SZ,2005-01-20,2.086,2023-07-31
000012.SZ,2005-01-20,3.848,2023-07-31
000014.SZ,2005-01-20,1.826,2023-07-31
000016.SZ,2005-01-20,3.982,2023-07-31
000017.SZ,2005-01-20,2.037,2023-07-31
000018.SZ,2005-01-20,1.283,2023-07-31
000019.SZ,2005-01-20,1.437,2023-07-31
000020.SZ,2005-01-20,1.523,2023-07-31
000021.SZ,2005-01-20,4.843,2023-07-31
000022.SZ,2005-01-20,1.753,2023-07-31
000023.SZ,2005-01-20,1.899,2023-07-31
000024.SZ,2005-01-20,2.598,2023-07-31
000025.SZ,2005-01-20,1.345,2023-07-31
000026.SZ,2005-01-20,3.564,2023-07-31
000027.SZ,2005-01-20,4.421,2023-07-31
000028.SZ,2005-01-20,2.83,2023-07-31
000029.SZ,2005-01-20,1.447,2023-07-31
000030.SZ,2005-01-20,1.398,2023-07-31
000031.SZ,2005-01-20,2.722,2023-07-31
000032.SZ,2005-01-20,1.882,2023-07-31
000033.SZ,2005-01-20,1.221,2023-07-31
000034.SZ,2005-01-20,1.906,2023-07-31
000035.SZ,2005-01-20,1.281,2023-07-31
000036.SZ,2005-01-20,2.386,2023-07-31
000037.SZ,2005-01-20,3.644,2023-07-31
000038.SZ,2005-01-20,1.371,2023-07-31
000039.SZ,2005-01-20,7.084,2023-07-31
000040.SZ,2005-01-20,3.263,2023-07-31
000042.SZ,2005-01-20,4.169,2023-07-31
000043.SZ,2005-01-20,1.715,2023-07-31
000045.SZ,2005-01-20,2.029,2023-07-31
000046.SZ,2005-01-20,4.695,2023-07-31
000048.SZ,2005-01-20,4.437,2023-07-31
000049.SZ,2005-01-20,2.63,2023-07-31
000050.SZ,2005-01-20,3.088,2023-07-31
000055.SZ,2005-01-20,1.777,2023-07-31
000056.SZ,2005-01-20,1.445,2023-07-31
000058.SZ,2005-01-20,2.161,2023-07-31
000059.SZ,2005-01-20,1.081,2023-07-31
000060.SZ,2005-01-20,3.882,2023-07-31
000061.SZ,2005-01-20,6.39,2023-07-31
000062.SZ,2005-01-20,3.249,2023-07-31
000063.SZ,2005-01-20,2.902,2023-07-31
000065.SZ,2005-01-20,2.967,2023-07-31
000066.SZ,2005-01-20,3.009,2023-07-31
000068.SZ,2005-01-20,1.529,2023-07-31
000069.SZ,2005-01-20,5.519,2023-07-31
000070.SZ,2005-01-20,1.015,2023-07-31
000078.SZ,2005-01-20,3.023,2023-07-31
000088.SZ,2005-01-20,2.468,2023-07-31
000089.SZ,2005-01-20,2.611,2023-07-31
000090.SZ,2005-01-20,1.055,2023-07-31
000096.SZ,2005-01-20,1.684,2023-07-31
000099.SZ,2005-01-20,2.609,2023-07-31
000100.SZ,2005-01-20,1.012,2023-07-31
000150.SZ,2005-01-20,1.807,2023-07-31
000151.SZ,2005-01-20,1.603,2023-07-31
000153.SZ,2005-01-20,2.017,2023-07-31
000155.SZ,2005-01-20,1.052,2023-07-31
000156.SZ,2005-01-20,1.007,2023-07-31
000157.SZ,2005-01-20,3.445,2023-07-31
000158.SZ,2005-01-20,1.106,2023-07-31
000159.SZ,2005-01-20,1.0,2023-07-31
000301.SZ,2005-01-20,1.038,2023-07-31
000400.SZ,2005-01-20,2.744,2023-07-31
000401.SZ,2005-01-20,2.654,2023-07-31
000402.SZ,2005-01-20,4.359,2023-07-31
000403.SZ,2005-01-20,2.636,2023-07-31
000404.SZ,2005-01-20,1.751,2023-07-31
000406.SZ,2005-01-20,4.915,2023-07-31
