security_code,trade_date,adj_factor,data_date
000001.SZ,1995-03-31,5.646,2023-07-31
000002.SZ,1995-03-31,3.862,2023-07-31
000003.SZ,1995-03-31,3.136,2023-07-31
000004.SZ,1995-03-31,2.796,2023-07-31
000005.SZ,1995-03-31,1.798,2023-07-31
000006.SZ,1995-03-31,1.876,2023-07-31
000007.SZ,1995-03-31,1.762,2023-07-31
000008.SZ,1995-03-31,1.475,2023-07-31
000009.SZ,1995-03-31,1.985,2023-07-31
000011.SZ,1995-03-31,1.641,2023-07-31
000012.SZ,1995-03-31,1.713,2023-07-31
000013.SZ,1995-03-31,1.554,2023-07-31
000014.SZ,1995-03-31,1.412,2023-07-31
000015.SZ,1995-03-31,1.589,2023-07-31
000016.SZ,1995-03-31,2.023,2023-07-31
000017.SZ,1995-03-31,1.669,2023-07-31
000018.SZ,1995-03-31,1.143,2023-07-31
000019.SZ,1995-03-31,1.078,2023-07-31
000020.SZ,1995-03-31,1.047,2023-07-31
000021.SZ,1995-03-31,1.259,2023-07-31
000022.SZ,1995-03-31,1.12,2023-07-31
000023.SZ,1995-03-31,1.209,2023-07-31
000024.SZ,1995-03-31,1.214,2023-07-31
000025.SZ,1995-03-31,1.209,2023-07-31
000026.SZ,1995-03-31,1.518,2023-07-31
000027.SZ,1995-03-31,1.118,2023-07-31
000028.SZ,1995-03-31,1.106,2023-07-31
000029.SZ,1995-03-31,1.151,2023-07-31
000030.SZ,1995-03-31,1.226,2023-07-31
000031.SZ,1995-03-31,1.136,2023-07-31
000032.SZ,1995-03-31,1.212,2023-07-31
000033.SZ,1995-03-31,1.034,2023-07-31
000034.SZ,1995-03-31,1.179,2023-07-31
000035.SZ,1995-03-31,1.165,2023-07-31
000036.SZ,1995-03-31,1.0,2023-07-31
000037.SZ,1995-03-31,1.0,2023-07-31
000038.SZ,1995-03-31,1.0,2023-07-31
000039.SZ,1995-03-31,1.0,2023-07-31
000040.SZ,1995-03-31,1.0,2023-07-31
000042.SZ,1995-03-31,1.0,2023-07-31
000043.SZ,1995-03-31,1.0,2023-07-31
000045.SZ,1995-03-31,1.0,2023-07-31
000046.SZ,1995-03-31,1.306,2023-07-31
000047.SZ,1995-03-31,1.0,2023-07-31
000048.SZ,1995-03-31,1.0,2023-07-31
000049.SZ,1995-03-31,1.0,2023-07-31
000050.SZ,1995-03-31,1.0,2023-07-31
000501.SZ,1995-03-31,1.502,2023-07-31
000502.SZ,1995-03-31,1.966,2023-07-31
000503.SZ,1995-03-31,1.3,2023-07-31
000504.SZ,1995-03-31,1.467,2023-07-31
000505.SZ,1995-03-31,2.013,2023-07-31
000506.SZ,1995-03-31,1.526,2023-07-31
000507.SZ,1995-03-31,1.68,2023-07-31
000508.SZ,1995-03-31,1.7,2023-07-31
000509.SZ,1995-03-31,1.559,2023-07-31
000510.SZ,1995-03-31,1.561,2023-07-31
000511.SZ,1995-03-31,1.878,2023-07-31
000513.SZ,1995-03-31,1.347,2023-07-31
000514.SZ,1995-03-31,1.202,2023-07-31
000515.SZ,1995-03-31,1.031,2023-07-31
000516.SZ,1995-03-31,1.098,2023-07-31
000517.SZ,1995-03-31,1.499,2023-07-31
000518.SZ,1995-03-31,1.198,2023-07-31
000519.SZ,1995-03-31,1.323,2023-07-31
000520.SZ,1995-03-31,1.518,2023-07-31
000521.SZ,1995-03-31,1.418,2023-07-31
000522.SZ,1995-03-31,2.078,2023-07-31
000523.SZ,1995-03-31,1.789,2023-07-31
000524.SZ,1995-03-31,1.532,2023-07-31
000525.SZ,1995-03-31,1.198,2023-07-31
000526.SZ,1995-03-31,1.48,2023-07-31
000527.SZ,1995-03-31,2.017,2023-07-31
000528.SZ,1995-03-31,1.668,2023-07-31
000529.SZ,1995-03-31,2.012,2023-07-31
000530.SZ,1995-03-31,1.283,2023-07-31
000531.SZ,1995-03-31,1.838,2023-07-31
000532.SZ,1995-03-31,1.852,2023-07-31
000533.SZ,1995-03-31,1.401,2023-07-31
000534.SZ,1995-03-31,1.62,2023-07-31
000535.SZ,1995-03-31,1.782,2023-07-31
000536.SZ,1995-03-31,1.134,2023-07-31
000537.SZ,1995-03-31,1.114,2023-07-31
000538.SZ,1995-03-31,1.111,2023-07-31
000539.SZ,1995-03-31,1.825,2023-07-31
000540.SZ,1995-03-31,1.0,2023-07-31
000541.SZ,1995-03-31,1.582,2023-07-31
000542.SZ,1995-03-31,2.012,2023-07-31
000543.SZ,1995-03-31,1.0,2023-07-31
000544.SZ,1995-03-31,1.4,2023-07-31
000545.SZ,1995-03-31,1.182,2023-07-31
000546.SZ,1995-03-31,1.321,2023-07-31
000547.SZ,1995-03-31,1.148,2023-07-31
000548.SZ,1995-03-31,1.247,2023-07-31
000549.SZ,1995-03-31,1.1,2023-07-31
000550.SZ,1995-03-31,1.223,2023-07-31
000551.SZ,1995-03-31,1.199,2023-07-31
000552.SZ,1995-03-31,1.101,2023-07-31
000553.SZ,1995-03-31,1.199,2023-07-31
000554.SZ,1995-03-31,1.218,2023-07-31
000555.SZ,1995-03-31,1.0,2023-07-31
000556.SZ,1995-03-31,1.253,2023-07-31
000557.SZ,1995-03-31,1.0,2023-07-31
000558.SZ,1995-03-31,1.0,2023-07-31
000559.SZ,1995-03-31,1.0,2023-07-31
000560.SZ,1995-03-31,1.046,2023-07-31
000561.SZ,1995-03-31,1.204,2023-07-31
000562.SZ,1995-03-31,1.0,2023-07-31
000563.SZ,1995-03-31,1.232,2023-07-31
000564.SZ,1995-03-31,1.092,2023-07-31
000565.SZ,1995-03-31,1.3,2023-07-31
000566.SZ,1995-03-31,1.199,2023-07-31
000567.SZ,1995-03-31,1.437,2023-07-31
000568.SZ,1995-03-31,1.0,2023-07-31
000569.SZ,1995-03-31,1.138,2023-07-31
000570.SZ,1995-03-31,1.0,2023-07-31
000571.SZ,1995-03-31,1.0,2023-07-31
000572.SZ,1995-03-31,1.406,2023-07-31
000573.SZ,1995-03-31,1.4,2023-07-31
000576.SZ,1995-03-31,1.0,2023-07-31
000578.SZ,1995-03-31,1.0,2023-07-31
001872.SZ,1995-03-31,1.12,2023-07-31
001914.SZ,1995-03-31,1.0,2023-07-31
600600.SH,1995-03-31,1.038,2023-07-31
600601.SH,1995-03-31,298.031,2023-07-31
600602.SH,1995-03-31,165.037,2023-07-31
600603.SH,1995-03-31,24.992,2023-07-31
600604.SH,1995-03-31,14.429,2023-07-31
600605.SH,1995-03-31,18.365,2023-07-31
600606.SH,1995-03-31,14.872,2023-07-31
600607.SH,1995-03-31,15.86,2023-07-31
600608.SH,1995-03-31,21.044,2023-07-31
600609.SH,1995-03-31,17.81,2023-07-31
600610.SH,1995-03-31,15.617,2023-07-31
600611.SH,1995-03-31,36.93,2023-07-31
600612.SH,1995-03-31,19.602,2023-07-31
600613.SH,1995-03-31,12.131,2023-07-31
600614.SH,1995-03-31,13.196,2023-07-31
600615.SH,1995-03-31,18.61,2023-07-31
600616.SH,1995-03-31,21.289,2023-07-31
600617.SH,1995-03-31,15.481,2023-07-31
600618.SH,1995-03-31,13.559,2023-07-31
600619.SH,1995-03-31,10.376,2023-07-31
600620.SH,1995-03-31,22.32,2023-07-31
600621.SH,1995-03-31,19.259,2023-07-31
600622.SH,1995-03-31,20.96,2023-07-31
600623.SH,1995-03-31,13.166,2023-07-31
600624.SH,1995-03-31,1.599,2023-07-31
600625.SH,1995-03-31,1.82,2023-07-31
600626.SH,1995-03-31,1.745,2023-07-31
600627.SH,1995-03-31,1.764,2023-07-31
600628.SH,1995-03-31,2.955,2023-07-31
600629.SH,1995-03-31,1.427,2023-07-31
600630.SH,1995-03-31,1.647,2023-07-31
600631.SH,1995-03-31,1.943,2023-07-31
600632.SH,1995-03-31,2.291,2023-07-31
600633.SH,1995-03-31,2.056,2023-07-31
600634.SH,1995-03-31,2.745,2023-07-31
600635.SH,1995-03-31,3.401,2023-07-31
600636.SH,1995-03-31,1.738,2023-07-31
600637.SH,1995-03-31,1.622,2023-07-31
600638.SH,1995-03-31,2.6,2023-07-31
600639.SH,1995-03-31,2.03,2023-07-31
600640.SH,1995-03-31,2.818,2023-07-31
600641.SH,1995-03-31,2.073,2023-07-31
600642.SH,1995-03-31,1.033,2023-07-31
600643.SH,1995-03-31,1.21,2023-07-31
600644.SH,1995-03-31,2.029,2023-07-31
600645.SH,1995-03-31,2.686,2023-07-31
600646.SH,1995-03-31,1.898,2023-07-31
600647.SH,1995-03-31,4.267,2023-07-31
600648.SH,1995-03-31,3.583,2023-07-31
600649.SH,1995-03-31,3.0,2023-07-31
600650.SH,1995-03-31,1.2,2023-07-31
600651.SH,1995-03-31,413.379,2023-07-31
600652.SH,1995-03-31,590.283,2023-07-31
600653.SH,1995-03-31,892.358,2023-07-31
600654.SH,1995-03-31,239.922,2023-07-31
600655.SH,1995-03-31,21.049,2023-07-31
600656.SH,1995-03-31,5.412,2023-07-31
600657.SH,1995-03-31,1.579,2023-07-31
600658.SH,1995-03-31,1.648,2023-07-31
600659.SH,1995-03-31,1.94,2023-07-31
600660.SH,1995-03-31,2.928,2023-07-31
