security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000002.SZ,1992-11-27,19.05,19.65,18.05,19.3,19.2,0.1,0.52,6579.0,62220.0,2023-08-01
600652.SH,1992-11-27,270.0,330.0,240.5,300.0,278.0,22.0,7.91,1744.0,5109.0,2023-08-01
600656.SH,1992-11-27,12.0,19.62,12.0,16.5,15.7,0.8,5.1,2560.0,4021.0,2023-08-01
600613.SH,1992-11-27,141.0,148.0,95.0,135.0,118.0,17.0,14.41,2521.0,3215.0,2023-08-01
600651.SH,1992-11-27,200.0,268.0,185.0,241.0,218.0,23.0,10.55,2676.0,6343.0,2023-08-01
600607.SH,1992-11-27,105.0,155.0,90.0,135.0,115.0,20.0,17.39,7328.0,9347.0,2023-08-01
600605.SH,1992-11-27,65.0,92.0,65.0,84.9,74.0,10.9,14.73,7612.0,6284.0,2023-08-01
600606.SH,1992-11-27,68.0,95.5,51.0,88.0,79.0,9.0,11.39,7632.0,6402.0,2023-08-01
600610.SH,1992-11-27,67.0,105.0,67.0,90.0,75.0,15.0,20.0,7537.0,6669.0,2023-08-01
600603.SH,1992-11-27,181.0,261.0,175.0,231.0,198.0,33.0,16.67,9542.0,21691.0,2023-08-01
600611.SH,1992-11-27,110.0,160.0,100.0,135.0,116.0,19.0,16.38,3287.0,4195.0,2023-08-01
600616.SH,1992-11-27,112.0,174.0,112.0,160.0,138.0,22.0,15.94,6633.0,10388.0,2023-08-01
600604.SH,1992-11-27,94.0,125.0,85.0,117.0,108.0,9.0,8.33,16369.0,18596.0,2023-08-01
600602.SH,1992-11-27,790.0,1049.0,670.0,965.0,860.0,105.0,12.21,49521.0,45793.0,2023-08-01
600614.SH,1992-11-27,85.0,128.0,85.0,112.0,100.0,12.0,12.0,2733.0,2913.0,2023-08-01
600612.SH,1992-11-27,70.0,135.0,70.0,112.0,100.0,12.0,12.0,3728.0,3980.0,2023-08-01
000016.SZ,1992-11-27,16.15,16.15,14.8,16.0,16.0,0.0,0.0,1947.0,15210.0,2023-08-01
000007.SZ,1992-11-27,16.05,16.2,15.1,15.75,16.2,-0.45,-2.78,791.0,6230.0,2023-08-01
000013.SZ,1992-11-27,17.95,17.95,16.6,17.4,17.8,-0.4,-2.25,1407.0,12156.0,2023-08-01
600601.SH,1992-11-27,74.0,100.0,65.0,93.0,80.0,13.0,16.25,11920.0,10550.0,2023-08-01
600617.SH,1992-11-27,135.0,180.0,126.0,165.0,148.0,17.0,11.49,3402.0,5480.0,2023-08-01
000020.SZ,1992-11-27,12.2,12.2,10.95,11.8,12.05,-0.25,-2.07,1730.0,10165.0,2023-08-01
000017.SZ,1992-11-27,15.15,15.3,13.8,14.8,15.0,-0.2,-1.33,1743.0,12870.0,2023-08-01
000006.SZ,1992-11-27,20.5,21.25,19.9,21.0,20.5,0.5,2.44,2166.0,22327.0,2023-08-01
600615.SH,1992-11-27,92.0,120.0,70.0,115.0,100.0,15.0,15.0,5382.0,5796.0,2023-08-01
600618.SH,1992-11-27,56.0,100.0,55.0,84.0,69.0,15.0,21.74,12198.0,6569.0,2023-08-01
600655.SH,1992-11-27,130.0,180.0,122.0,162.0,140.0,22.0,15.71,7496.0,11956.0,2023-08-01
600654.SH,1992-11-27,70.0,115.0,60.0,91.0,82.0,9.0,10.98,16944.0,15396.0,2023-08-01
000019.SZ,1992-11-27,12.85,12.85,11.7,12.4,12.7,-0.3,-2.36,4360.0,5359.0,2023-08-01
600609.SH,1992-11-27,65.0,95.0,58.5,82.0,70.0,12.0,17.14,32217.0,25300.0,2023-08-01
600653.SH,1992-11-27,258.0,320.0,210.0,300.0,275.0,25.0,9.09,7235.0,20868.0,2023-08-01
600619.SH,1992-11-27,90.0,161.0,80.0,140.1,129.0,11.1,8.6,13820.0,10097.0,2023-08-01
000502.SZ,1992-11-27,13.0,13.4,12.8,13.2,12.9,0.3,2.33,651.0,4259.0,2023-08-01
600620.SH,1992-11-27,130.0,205.0,120.0,190.0,150.0,40.0,26.67,8056.0,8247.0,2023-08-01
600608.SH,1992-11-27,70.0,110.0,65.5,95.0,80.0,15.0,18.75,9132.0,8347.0,2023-08-01
000501.SZ,1992-11-27,10.65,10.7,9.8,10.4,10.5,-0.1,-0.95,10980.0,11345.0,2023-08-01
000011.SZ,1992-11-27,18.35,18.45,17.0,18.0,18.2,-0.2,-1.1,11830.0,20209.0,2023-08-01
000008.SZ,1992-11-27,14.05,14.05,13.0,13.6,13.9,-0.3,-2.16,502.0,3420.0,2023-08-01
000003.SZ,1992-11-27,26.65,26.75,25.2,26.75,26.5,0.25,0.94,3140.0,40976.0,2023-08-01
000015.SZ,1992-11-27,12.85,12.85,11.6,12.5,12.7,-0.2,-1.57,878.0,5446.0,2023-08-01
000018.SZ,1992-11-27,12.25,12.3,11.05,11.55,12.1,-0.55,-4.55,700.0,4095.0,2023-08-01
000012.SZ,1992-11-27,15.15,15.15,13.7,14.65,15.0,-0.35,-2.33,1368.0,9923.0,2023-08-01
000001.SZ,1992-11-27,34.85,35.0,33.75,34.75,34.7,0.05,0.14,20755.0,71835.0,2023-08-01
000009.SZ,1992-11-27,19.85,20.2,19.1,20.0,19.7,0.3,1.52,42690.0,85380.0,2023-08-01
000004.SZ,1992-11-27,18.3,18.3,17.0,18.0,18.15,-0.15,-0.83,2101.0,18577.0,2023-08-01
000014.SZ,1992-11-27,13.3,13.3,12.3,13.0,13.15,-0.15,-1.14,510.0,3276.0,2023-08-01
