security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000001.SZ,1992-08-18,44.0,44.0,42.95,43.3,44.0,-0.7,-1.59,7413.0,32176.0,2023-08-01
600601.SH,1992-08-18,150.0,151.95,131.0,135.0,141.95,-6.95,-4.9,5502.0,7868.0,2023-08-01
600654.SH,1992-08-18,140.0,149.0,130.0,137.0,143.5,-6.5,-4.53,7209.0,10157.0,2023-08-01
600653.SH,1992-08-18,430.0,450.0,383.5,405.5,417.75,-12.25,-2.93,6446.0,27657.0,2023-08-01
600652.SH,1992-08-18,449.0,449.0,390.0,401.9,427.5,-25.6,-5.99,1298.0,5517.0,2023-08-01
600656.SH,1992-08-18,29.4,34.81,28.65,29.0,29.5,-0.5,-1.69,3210.0,9516.0,2023-08-01
600651.SH,1992-08-18,350.0,385.45,300.0,322.5,332.0,-9.5,-2.86,2882.0,9787.0,2023-08-01
600607.SH,1992-08-18,189.0,192.05,176.0,176.0,182.0,-6.0,-3.3,2913.0,5431.0,2023-08-01
000014.SZ,1992-08-18,23.0,23.0,22.05,22.05,22.9,-0.85,-3.71,186.0,2082.0,2023-08-01
000018.SZ,1992-08-18,18.2,18.3,17.25,18.0,18.3,-0.3,-1.64,311.0,2759.0,2023-08-01
000004.SZ,1992-08-18,27.85,28.0,27.15,27.55,27.7,-0.15,-0.54,576.0,7928.0,2023-08-01
600606.SH,1992-08-18,151.0,159.4,139.0,142.0,149.85,-7.85,-5.24,2232.0,3374.0,2023-08-01
600605.SH,1992-08-18,136.0,164.75,125.0,130.0,136.0,-6.0,-4.41,3191.0,4333.0,2023-08-01
600610.SH,1992-08-18,139.0,145.75,136.5,144.0,137.0,7.0,5.11,17938.0,25259.0,2023-08-01
000011.SZ,1992-08-18,28.0,28.3,27.6,27.95,28.0,-0.05,-0.18,3895.0,10899.0,2023-08-01
600603.SH,1992-08-18,353.0,367.0,293.5,334.9,349.9,-15.0,-4.29,4197.0,14735.0,2023-08-01
000003.SZ,1992-08-18,36.5,36.95,36.3,36.6,36.5,0.1,0.27,762.0,13915.0,2023-08-01
600604.SH,1992-08-18,190.0,200.0,176.05,177.05,186.0,-8.95,-4.81,7455.0,14125.0,2023-08-01
000012.SZ,1992-08-18,24.0,24.1,23.45,23.8,24.15,-0.35,-1.45,343.0,4080.0,2023-08-01
000015.SZ,1992-08-18,20.65,20.8,19.9,20.0,20.5,-0.5,-2.44,193.0,1939.0,2023-08-01
600602.SH,1992-08-18,1600.0,1982.5,1585.0,1647.5,1550.0,97.5,6.29,32943.0,54213.0,2023-08-01
600609.SH,1992-08-18,114.0,132.45,108.0,114.25,112.6,1.65,1.47,16011.0,18112.0,2023-08-01
000009.SZ,1992-08-18,31.85,32.0,31.3,31.5,31.7,-0.2,-0.63,18128.0,57287.0,2023-08-01
600611.SH,1992-08-18,222.45,232.9,208.0,208.0,220.0,-12.0,-5.45,5090.0,11473.0,2023-08-01
600612.SH,1992-08-18,195.0,209.15,192.0,194.25,193.0,1.25,0.65,13371.0,26813.0,2023-08-01
600608.SH,1992-08-18,175.0,178.0,160.0,161.0,170.0,-9.0,-5.29,2921.0,4925.0,2023-08-01
000017.SZ,1992-08-18,25.4,25.4,24.35,25.0,25.4,-0.4,-1.57,524.0,6495.0,2023-08-01
000008.SZ,1992-08-18,24.0,24.7,24.0,24.2,24.5,-0.3,-1.22,87.0,1054.0,2023-08-01
000006.SZ,1992-08-18,55.6,56.1,54.55,55.35,55.6,-0.25,-0.45,248.0,6870.0,2023-08-01
000016.SZ,1992-08-18,26.0,26.0,25.3,25.4,25.9,-0.5,-1.93,445.0,5691.0,2023-08-01
000013.SZ,1992-08-18,25.45,25.45,24.7,24.95,25.3,-0.35,-1.38,437.0,5448.0,2023-08-01
000007.SZ,1992-08-18,34.4,35.0,33.9,34.0,34.35,-0.35,-1.02,107.0,1845.0,2023-08-01
000002.SZ,1992-08-18,27.9,28.3,27.4,27.6,27.9,-0.3,-1.08,2013.0,27899.0,2023-08-01
000020.SZ,1992-08-18,18.45,18.45,17.3,17.9,18.3,-0.4,-2.19,401.0,3596.0,2023-08-01
