security_code,trade_date,adj_factor,data_date
000001.SZ,2023-12-12,116.713,2023-12-13
000002.SZ,2023-12-12,181.704,2023-12-13
000004.SZ,2023-12-12,4.064,2023-12-13
000005.SZ,2023-12-12,9.268,2023-12-13
000006.SZ,2023-12-12,39.74,2023-12-13
000007.SZ,2023-12-12,8.284,2023-12-13
000008.SZ,2023-12-12,22.408,2023-12-13
000009.SZ,2023-12-12,8.932,2023-12-13
000010.SZ,2023-12-12,10.775,2023-12-13
000011.SZ,2023-12-12,4.242,2023-12-13
000012.SZ,2023-12-12,28.486,2023-12-13
000014.SZ,2023-12-12,6.628,2023-12-13
000016.SZ,2023-12-12,22.375,2023-12-13
000017.SZ,2023-12-12,2.683,2023-12-13
000019.SZ,2023-12-12,4.603,2023-12-13
000020.SZ,2023-12-12,1.752,2023-12-13
000021.SZ,2023-12-12,14.451,2023-12-13
000023.SZ,2023-12-12,2.668,2023-12-13
000025.SZ,2023-12-12,2.747,2023-12-13
000026.SZ,2023-12-12,8.367,2023-12-13
000027.SZ,2023-12-12,17.681,2023-12-13
000028.SZ,2023-12-12,5.486,2023-12-13
000029.SZ,2023-12-12,2.291,2023-12-13
000030.SZ,2023-12-12,3.933,2023-12-13
000031.SZ,2023-12-12,14.651,2023-12-13
000032.SZ,2023-12-12,4.2,2023-12-13
000034.SZ,2023-12-12,3.171,2023-12-13
000035.SZ,2023-12-12,4.693,2023-12-13
000036.SZ,2023-12-12,12.84,2023-12-13
000037.SZ,2023-12-12,5.668,2023-12-13
000039.SZ,2023-12-12,50.774,2023-12-13
000040.SZ,2023-12-12,4.349,2023-12-13
000042.SZ,2023-12-12,13.498,2023-12-13
000045.SZ,2023-12-12,2.974,2023-12-13
000046.SZ,2023-12-12,34.006,2023-12-13
000048.SZ,2023-12-12,9.488,2023-12-13
000049.SZ,2023-12-12,9.0683,2023-12-13
000050.SZ,2023-12-12,8.477,2023-12-13
000055.SZ,2023-12-12,10.003,2023-12-13
000056.SZ,2023-12-12,4.708,2023-12-13
000058.SZ,2023-12-12,3.292,2023-12-13
000059.SZ,2023-12-12,1.818,2023-12-13
000060.SZ,2023-12-12,40.096,2023-12-13
000061.SZ,2023-12-12,22.094,2023-12-13
000062.SZ,2023-12-12,7.7783,2023-12-13
000063.SZ,2023-12-12,16.377,2023-12-13
000065.SZ,2023-12-12,17.462,2023-12-13
000066.SZ,2023-12-12,11.008,2023-12-13
000068.SZ,2023-12-12,2.28,2023-12-13
