security_code,trade_date,adj_factor,data_date
000001.SZ,2023-12-14,116.713,2023-12-14
000002.SZ,2023-12-14,181.704,2023-12-14
000004.SZ,2023-12-14,4.064,2023-12-14
000005.SZ,2023-12-14,9.268,2023-12-14
000006.SZ,2023-12-14,39.74,2023-12-14
000007.SZ,2023-12-14,8.284,2023-12-14
000008.SZ,2023-12-14,22.408,2023-12-14
000009.SZ,2023-12-14,8.932,2023-12-14
000010.SZ,2023-12-14,10.775,2023-12-14
000011.SZ,2023-12-14,4.242,2023-12-14
000012.SZ,2023-12-14,28.486,2023-12-14
000014.SZ,2023-12-14,6.628,2023-12-14
000016.SZ,2023-12-14,22.375,2023-12-14
000017.SZ,2023-12-14,2.683,2023-12-14
000019.SZ,2023-12-14,4.603,2023-12-14
000020.SZ,2023-12-14,1.752,2023-12-14
000021.SZ,2023-12-14,14.451,2023-12-14
000023.SZ,2023-12-14,2.668,2023-12-14
000025.SZ,2023-12-14,2.747,2023-12-14
000026.SZ,2023-12-14,8.367,2023-12-14
000027.SZ,2023-12-14,17.681,2023-12-14
000028.SZ,2023-12-14,5.486,2023-12-14
000029.SZ,2023-12-14,2.291,2023-12-14
000030.SZ,2023-12-14,3.933,2023-12-14
000031.SZ,2023-12-14,14.651,2023-12-14
000032.SZ,2023-12-14,4.2,2023-12-14
000034.SZ,2023-12-14,3.171,2023-12-14
000035.SZ,2023-12-14,4.693,2023-12-14
000036.SZ,2023-12-14,12.84,2023-12-14
000037.SZ,2023-12-14,5.668,2023-12-14
000039.SZ,2023-12-14,50.774,2023-12-14
000040.SZ,2023-12-14,4.349,2023-12-14
000042.SZ,2023-12-14,13.498,2023-12-14
000045.SZ,2023-12-14,2.974,2023-12-14
000046.SZ,2023-12-14,34.006,2023-12-14
000048.SZ,2023-12-14,9.488,2023-12-14
000049.SZ,2023-12-14,9.0683,2023-12-14
000050.SZ,2023-12-14,8.477,2023-12-14
000055.SZ,2023-12-14,10.003,2023-12-14
000056.SZ,2023-12-14,4.708,2023-12-14
000058.SZ,2023-12-14,3.292,2023-12-14
000059.SZ,2023-12-14,1.818,2023-12-14
000060.SZ,2023-12-14,40.096,2023-12-14
000061.SZ,2023-12-14,22.094,2023-12-14
000062.SZ,2023-12-14,7.7783,2023-12-14
000063.SZ,2023-12-14,16.377,2023-12-14
000065.SZ,2023-12-14,17.462,2023-12-14
000066.SZ,2023-12-14,11.008,2023-12-14
000068.SZ,2023-12-14,2.28,2023-12-14
000069.SZ,2023-12-14,45.255,2023-12-14
000070.SZ,2023-12-14,3.484,2023-12-14
000078.SZ,2023-12-14,20.484,2023-12-14
000088.SZ,2023-12-14,8.16,2023-12-14
000089.SZ,2023-12-14,7.118,2023-12-14
000090.SZ,2023-12-14,8.969,2023-12-14
000096.SZ,2023-12-14,2.86,2023-12-14
000099.SZ,2023-12-14,3.909,2023-12-14
000100.SZ,2023-12-14,3.657,2023-12-14
000151.SZ,2023-12-14,2.759,2023-12-14
000153.SZ,2023-12-14,5.78,2023-12-14
000155.SZ,2023-12-14,1.568,2023-12-14
000156.SZ,2023-12-14,1.167,2023-12-14
000157.SZ,2023-12-14,83.286,2023-12-14
000158.SZ,2023-12-14,2.952,2023-12-14
000159.SZ,2023-12-14,3.215,2023-12-14
000166.SZ,2023-12-14,1.528,2023-12-14
000301.SZ,2023-12-14,2.351,2023-12-14
000333.SZ,2023-12-14,5.122,2023-12-14
000338.SZ,2023-12-14,21.3686,2023-12-14
000400.SZ,2023-12-14,7.822,2023-12-14
000401.SZ,2023-12-14,4.587,2023-12-14
000402.SZ,2023-12-14,39.142,2023-12-14
000403.SZ,2023-12-14,7.634,2023-12-14
000404.SZ,2023-12-14,3.632,2023-12-14
000407.SZ,2023-12-14,11.188,2023-12-14
000408.SZ,2023-12-14,6.47,2023-12-14
000409.SZ,2023-12-14,2.15,2023-12-14
000410.SZ,2023-12-14,2.889,2023-12-14
000411.SZ,2023-12-14,3.186,2023-12-14
000413.SZ,2023-12-14,4.592,2023-12-14
000415.SZ,2023-12-14,20.919,2023-12-14
000416.SZ,2023-12-14,9.783,2023-12-14
000417.SZ,2023-12-14,18.172,2023-12-14
000419.SZ,2023-12-14,15.878,2023-12-14
000420.SZ,2023-12-14,6.352,2023-12-14
000421.SZ,2023-12-14,7.292,2023-12-14
000422.SZ,2023-12-14,14.907,2023-12-14
000423.SZ,2023-12-14,10.673,2023-12-14
000425.SZ,2023-12-14,41.892,2023-12-14
000426.SZ,2023-12-14,16.973,2023-12-14
000428.SZ,2023-12-14,12.139,2023-12-14
000429.SZ,2023-12-14,4.463,2023-12-14
000430.SZ,2023-12-14,4.612,2023-12-14
000488.SZ,2023-12-14,9.767,2023-12-14
000498.SZ,2023-12-14,2.964,2023-12-14
000501.SZ,2023-12-14,6.921,2023-12-14
000503.SZ,2023-12-14,7.615,2023-12-14
000504.SZ,2023-12-14,2.103,2023-12-14
000505.SZ,2023-12-14,3.312,2023-12-14
000506.SZ,2023-12-14,2.872,2023-12-14
000507.SZ,2023-12-14,4.766,2023-12-14
000509.SZ,2023-12-14,9.746,2023-12-14
000510.SZ,2023-12-14,10.422,2023-12-14
000513.SZ,2023-12-14,9.362,2023-12-14
000514.SZ,2023-12-14,4.42,2023-12-14
000516.SZ,2023-12-14,39.873,2023-12-14
000517.SZ,2023-12-14,15.79,2023-12-14
000518.SZ,2023-12-14,8.377,2023-12-14
000519.SZ,2023-12-14,7.971,2023-12-14
000520.SZ,2023-12-14,6.855,2023-12-14
