security_code,trade_date,adj_factor,data_date
000001.SZ,2023-10-11,116.713,2023-12-05
000002.SZ,2023-10-11,181.704,2023-12-05
000004.SZ,2023-10-11,4.064,2023-12-05
000005.SZ,2023-10-11,9.268,2023-12-05
000006.SZ,2023-10-11,39.74,2023-12-05
000007.SZ,2023-10-11,8.284,2023-12-05
000008.SZ,2023-10-11,22.408,2023-12-05
000009.SZ,2023-10-11,8.932,2023-12-05
000010.SZ,2023-10-11,10.775,2023-12-05
000011.SZ,2023-10-11,4.242,2023-12-05
000012.SZ,2023-10-11,28.486,2023-12-05
000014.SZ,2023-10-11,6.628,2023-12-05
000016.SZ,2023-10-11,22.375,2023-12-05
000017.SZ,2023-10-11,2.683,2023-12-05
000019.SZ,2023-10-11,4.603,2023-12-05
000020.SZ,2023-10-11,1.752,2023-12-05
000021.SZ,2023-10-11,14.451,2023-12-05
000023.SZ,2023-10-11,2.668,2023-12-05
000025.SZ,2023-10-11,2.747,2023-12-05
000026.SZ,2023-10-11,8.367,2023-12-05
000027.SZ,2023-10-11,17.681,2023-12-05
000028.SZ,2023-10-11,5.486,2023-12-05
000029.SZ,2023-10-11,2.291,2023-12-05
000030.SZ,2023-10-11,3.933,2023-12-05
000031.SZ,2023-10-11,14.651,2023-12-05
000032.SZ,2023-10-11,4.2,2023-12-05
000034.SZ,2023-10-11,3.171,2023-12-05
000035.SZ,2023-10-11,4.693,2023-12-05
000036.SZ,2023-10-11,12.84,2023-12-05
000037.SZ,2023-10-11,5.668,2023-12-05
000039.SZ,2023-10-11,50.774,2023-12-05
000040.SZ,2023-10-11,4.349,2023-12-05
000042.SZ,2023-10-11,13.498,2023-12-05
000045.SZ,2023-10-11,2.974,2023-12-05
000046.SZ,2023-10-11,34.006,2023-12-05
000048.SZ,2023-10-11,9.488,2023-12-05
000049.SZ,2023-10-11,8.407,2023-12-05
000050.SZ,2023-10-11,8.477,2023-12-05
000055.SZ,2023-10-11,10.003,2023-12-05
000056.SZ,2023-10-11,4.708,2023-12-05
000058.SZ,2023-10-11,3.292,2023-12-05
000059.SZ,2023-10-11,1.818,2023-12-05
000060.SZ,2023-10-11,40.096,2023-12-05
000061.SZ,2023-10-11,22.094,2023-12-05
000062.SZ,2023-10-11,7.744,2023-12-05
000063.SZ,2023-10-11,16.377,2023-12-05
000065.SZ,2023-10-11,17.462,2023-12-05
000066.SZ,2023-10-11,11.008,2023-12-05
000068.SZ,2023-10-11,2.28,2023-12-05
000069.SZ,2023-10-11,45.255,2023-12-05
000070.SZ,2023-10-11,3.484,2023-12-05
000078.SZ,2023-10-11,20.484,2023-12-05
000088.SZ,2023-10-11,8.16,2023-12-05
000089.SZ,2023-10-11,7.118,2023-12-05
000090.SZ,2023-10-11,8.969,2023-12-05
000096.SZ,2023-10-11,2.86,2023-12-05
000099.SZ,2023-10-11,3.909,2023-12-05
000100.SZ,2023-10-11,3.657,2023-12-05
000151.SZ,2023-10-11,2.759,2023-12-05
000153.SZ,2023-10-11,5.78,2023-12-05
000155.SZ,2023-10-11,1.568,2023-12-05
000156.SZ,2023-10-11,1.167,2023-12-05
000157.SZ,2023-10-11,83.286,2023-12-05
000158.SZ,2023-10-11,2.952,2023-12-05
000159.SZ,2023-10-11,3.215,2023-12-05
000166.SZ,2023-10-11,1.528,2023-12-05
000301.SZ,2023-10-11,2.351,2023-12-05
000333.SZ,2023-10-11,5.122,2023-12-05
000338.SZ,2023-10-11,21.035,2023-12-05
000400.SZ,2023-10-11,7.822,2023-12-05
000401.SZ,2023-10-11,4.587,2023-12-05
000402.SZ,2023-10-11,39.142,2023-12-05
000403.SZ,2023-10-11,7.634,2023-12-05
000404.SZ,2023-10-11,3.632,2023-12-05
000407.SZ,2023-10-11,11.188,2023-12-05
000408.SZ,2023-10-11,6.47,2023-12-05
000409.SZ,2023-10-11,2.15,2023-12-05
000411.SZ,2023-10-11,3.186,2023-12-05
000413.SZ,2023-10-11,4.592,2023-12-05
000415.SZ,2023-10-11,20.919,2023-12-05
000416.SZ,2023-10-11,9.783,2023-12-05
000417.SZ,2023-10-11,18.172,2023-12-05
000419.SZ,2023-10-11,15.878,2023-12-05
000420.SZ,2023-10-11,6.352,2023-12-05
000421.SZ,2023-10-11,7.292,2023-12-05
000422.SZ,2023-10-11,14.907,2023-12-05
000423.SZ,2023-10-11,10.673,2023-12-05
000425.SZ,2023-10-11,41.892,2023-12-05
000426.SZ,2023-10-11,16.973,2023-12-05
000428.SZ,2023-10-11,12.139,2023-12-05
000429.SZ,2023-10-11,4.463,2023-12-05
000430.SZ,2023-10-11,4.612,2023-12-05
000488.SZ,2023-10-11,9.767,2023-12-05
000498.SZ,2023-10-11,2.964,2023-12-05
000501.SZ,2023-10-11,6.921,2023-12-05
000503.SZ,2023-10-11,7.615,2023-12-05
000504.SZ,2023-10-11,2.103,2023-12-05
000505.SZ,2023-10-11,3.312,2023-12-05
000506.SZ,2023-10-11,2.872,2023-12-05
000507.SZ,2023-10-11,4.766,2023-12-05
000509.SZ,2023-10-11,9.746,2023-12-05
000510.SZ,2023-10-11,10.422,2023-12-05
000513.SZ,2023-10-11,9.362,2023-12-05
000514.SZ,2023-10-11,4.42,2023-12-05
000516.SZ,2023-10-11,39.873,2023-12-05
000517.SZ,2023-10-11,15.79,2023-12-05
000518.SZ,2023-10-11,8.377,2023-12-05
000519.SZ,2023-10-11,7.971,2023-12-05
000520.SZ,2023-10-11,6.855,2023-12-05
000521.SZ,2023-10-11,5.427,2023-12-05
000523.SZ,2023-10-11,6.687,2023-12-05
000524.SZ,2023-10-11,4.927,2023-12-05
000525.SZ,2023-10-11,7.524,2023-12-05
000526.SZ,2023-10-11,2.471,2023-12-05
000528.SZ,2023-10-11,12.596,2023-12-05
000529.SZ,2023-10-11,3.383,2023-12-05
000530.SZ,2023-10-11,9.918,2023-12-05
000531.SZ,2023-10-11,15.759,2023-12-05
000532.SZ,2023-10-11,4.489,2023-12-05
000533.SZ,2023-10-11,2.258,2023-12-05
000534.SZ,2023-10-11,4.22,2023-12-05
000536.SZ,2023-10-11,3.673,2023-12-05
000537.SZ,2023-10-11,6.615,2023-12-05
000538.SZ,2023-10-11,27.629,2023-12-05
000539.SZ,2023-10-11,18.753,2023-12-05
000541.SZ,2023-10-11,31.552,2023-12-05
000543.SZ,2023-10-11,4.751,2023-12-05
000544.SZ,2023-10-11,3.889,2023-12-05
000545.SZ,2023-10-11,4.56,2023-12-05
000546.SZ,2023-10-11,1.847,2023-12-05
000547.SZ,2023-10-11,10.683,2023-12-05
000548.SZ,2023-10-11,3.582,2023-12-05
000550.SZ,2023-10-11,3.714,2023-12-05
000551.SZ,2023-10-11,7.87,2023-12-05
000552.SZ,2023-10-11,7.678,2023-12-05
000553.SZ,2023-10-11,4.214,2023-12-05
000554.SZ,2023-10-11,4.916,2023-12-05
000555.SZ,2023-10-11,3.17,2023-12-05
000557.SZ,2023-10-11,7.328,2023-12-05
000558.SZ,2023-10-11,5.957,2023-12-05
000559.SZ,2023-10-11,38.492,2023-12-05
000560.SZ,2023-10-11,5.302,2023-12-05
000561.SZ,2023-10-11,2.52,2023-12-05
000563.SZ,2023-10-11,17.85,2023-12-05
000564.SZ,2023-10-11,7.182,2023-12-05
000565.SZ,2023-10-11,7.638,2023-12-05
000566.SZ,2023-10-11,9.514,2023-12-05
000567.SZ,2023-10-11,10.558,2023-12-05
000568.SZ,2023-10-11,34.273,2023-12-05
000570.SZ,2023-10-11,4.534,2023-12-05
000571.SZ,2023-10-11,7.613,2023-12-05
000572.SZ,2023-10-11,4.656,2023-12-05
000573.SZ,2023-10-11,8.242,2023-12-05
000576.SZ,2023-10-11,6.297,2023-12-05
000581.SZ,2023-10-11,5.84,2023-12-05
000582.SZ,2023-10-11,5.211,2023-12-05
000584.SZ,2023-10-11,4.845,2023-12-05
000586.SZ,2023-10-11,3.698,2023-12-05
000589.SZ,2023-10-11,6.518,2023-12-05
000590.SZ,2023-10-11,4.764,2023-12-05
000591.SZ,2023-10-11,14.311,2023-12-05
000592.SZ,2023-10-11,6.375,2023-12-05
000593.SZ,2023-10-11,5.6,2023-12-05
000595.SZ,2023-10-11,4.958,2023-12-05
000596.SZ,2023-10-11,3.514,2023-12-05
000597.SZ,2023-10-11,4.897,2023-12-05
000598.SZ,2023-10-11,26.711,2023-12-05
000599.SZ,2023-10-11,4.902,2023-12-05
000600.SZ,2023-10-11,7.22,2023-12-05
000601.SZ,2023-10-11,10.45,2023-12-05
000603.SZ,2023-10-11,4.269,2023-12-05
000605.SZ,2023-10-11,3.59,2023-12-05
