security_code,trade_date,adj_factor,data_date
000001.SZ,2023-12-11,116.713,2023-12-11
000002.SZ,2023-12-11,181.704,2023-12-11
000004.SZ,2023-12-11,4.064,2023-12-11
000005.SZ,2023-12-11,9.268,2023-12-11
000006.SZ,2023-12-11,39.74,2023-12-11
000007.SZ,2023-12-11,8.284,2023-12-11
000008.SZ,2023-12-11,22.408,2023-12-11
000009.SZ,2023-12-11,8.932,2023-12-11
000010.SZ,2023-12-11,10.775,2023-12-11
000011.SZ,2023-12-11,4.242,2023-12-11
000012.SZ,2023-12-11,28.486,2023-12-11
000014.SZ,2023-12-11,6.628,2023-12-11
000016.SZ,2023-12-11,22.375,2023-12-11
000017.SZ,2023-12-11,2.683,2023-12-11
000019.SZ,2023-12-11,4.603,2023-12-11
000020.SZ,2023-12-11,1.752,2023-12-11
000021.SZ,2023-12-11,14.451,2023-12-11
000023.SZ,2023-12-11,2.668,2023-12-11
000025.SZ,2023-12-11,2.747,2023-12-11
000026.SZ,2023-12-11,8.367,2023-12-11
000027.SZ,2023-12-11,17.681,2023-12-11
000028.SZ,2023-12-11,5.486,2023-12-11
000029.SZ,2023-12-11,2.291,2023-12-11
000030.SZ,2023-12-11,3.933,2023-12-11
000031.SZ,2023-12-11,14.651,2023-12-11
000032.SZ,2023-12-11,4.2,2023-12-11
000034.SZ,2023-12-11,3.171,2023-12-11
000035.SZ,2023-12-11,4.693,2023-12-11
000036.SZ,2023-12-11,12.84,2023-12-11
000037.SZ,2023-12-11,5.668,2023-12-11
000039.SZ,2023-12-11,50.774,2023-12-11
000040.SZ,2023-12-11,4.349,2023-12-11
000042.SZ,2023-12-11,13.498,2023-12-11
000045.SZ,2023-12-11,2.974,2023-12-11
000046.SZ,2023-12-11,34.006,2023-12-11
000048.SZ,2023-12-11,9.488,2023-12-11
000049.SZ,2023-12-11,9.0683,2023-12-11
000050.SZ,2023-12-11,8.477,2023-12-11
000055.SZ,2023-12-11,10.003,2023-12-11
000056.SZ,2023-12-11,4.708,2023-12-11
000058.SZ,2023-12-11,3.292,2023-12-11
000059.SZ,2023-12-11,1.818,2023-12-11
000060.SZ,2023-12-11,40.096,2023-12-11
000061.SZ,2023-12-11,22.094,2023-12-11
000062.SZ,2023-12-11,7.7783,2023-12-11
000063.SZ,2023-12-11,16.377,2023-12-11
000065.SZ,2023-12-11,17.462,2023-12-11
000066.SZ,2023-12-11,11.008,2023-12-11
000068.SZ,2023-12-11,2.28,2023-12-11
000069.SZ,2023-12-11,45.255,2023-12-11
000070.SZ,2023-12-11,3.484,2023-12-11
000078.SZ,2023-12-11,20.484,2023-12-11
000088.SZ,2023-12-11,8.16,2023-12-11
000089.SZ,2023-12-11,7.118,2023-12-11
000090.SZ,2023-12-11,8.969,2023-12-11
000096.SZ,2023-12-11,2.86,2023-12-11
000099.SZ,2023-12-11,3.909,2023-12-11
000100.SZ,2023-12-11,3.657,2023-12-11
000151.SZ,2023-12-11,2.759,2023-12-11
000153.SZ,2023-12-11,5.78,2023-12-11
000155.SZ,2023-12-11,1.568,2023-12-11
000156.SZ,2023-12-11,1.167,2023-12-11
000157.SZ,2023-12-11,83.286,2023-12-11
000158.SZ,2023-12-11,2.952,2023-12-11
000159.SZ,2023-12-11,3.215,2023-12-11
000166.SZ,2023-12-11,1.528,2023-12-11
