security_code,trade_date,adj_factor,data_date
000001.SZ,2023-09-14,116.7127,2023-09-25
000002.SZ,2023-09-14,181.7033,2023-09-25
000004.SZ,2023-09-14,4.064,2023-09-25
000005.SZ,2023-09-14,9.268,2023-09-25
000006.SZ,2023-09-14,39.7401,2023-09-25
000007.SZ,2023-09-14,8.284,2023-09-25
000008.SZ,2023-09-14,22.408,2023-09-25
000009.SZ,2023-09-14,8.9323,2023-09-25
000010.SZ,2023-09-14,10.775,2023-09-25
000011.SZ,2023-09-14,4.2505,2023-09-25
000012.SZ,2023-09-14,28.4857,2023-09-25
000014.SZ,2023-09-14,6.6274,2023-09-25
000016.SZ,2023-09-14,22.375,2023-09-25
000017.SZ,2023-09-14,2.683,2023-09-25
000019.SZ,2023-09-14,4.6029,2023-09-25
000020.SZ,2023-09-14,1.752,2023-09-25
000021.SZ,2023-09-14,14.4513,2023-09-25
000023.SZ,2023-09-14,2.668,2023-09-25
000025.SZ,2023-09-14,2.7463,2023-09-25
000026.SZ,2023-09-14,8.3668,2023-09-25
000027.SZ,2023-09-14,17.6814,2023-09-25
000028.SZ,2023-09-14,5.4863,2023-09-25
000029.SZ,2023-09-14,2.2916,2023-09-25
000030.SZ,2023-09-14,3.9333,2023-09-25
000031.SZ,2023-09-14,14.651,2023-09-25
000032.SZ,2023-09-14,4.1992,2023-09-25
000034.SZ,2023-09-14,3.1716,2023-09-25
000035.SZ,2023-09-14,4.6937,2023-09-25
000036.SZ,2023-09-14,12.8396,2023-09-25
000037.SZ,2023-09-14,5.668,2023-09-25
000039.SZ,2023-09-14,50.7733,2023-09-25
000040.SZ,2023-09-14,4.349,2023-09-25
000042.SZ,2023-09-14,13.4975,2023-09-25
000045.SZ,2023-09-14,2.9734,2023-09-25
000046.SZ,2023-09-14,34.006,2023-09-25
000048.SZ,2023-09-14,9.4877,2023-09-25
000049.SZ,2023-09-14,8.4078,2023-09-25
000050.SZ,2023-09-14,8.477,2023-09-25
000055.SZ,2023-09-14,10.0028,2023-09-25
000056.SZ,2023-09-14,4.708,2023-09-25
000058.SZ,2023-09-14,3.2914,2023-09-25
000059.SZ,2023-09-14,1.818,2023-09-25
000060.SZ,2023-09-14,40.0958,2023-09-25
000061.SZ,2023-09-14,22.0937,2023-09-25
000062.SZ,2023-09-14,7.7438,2023-09-25
000063.SZ,2023-09-14,16.3769,2023-09-25
000065.SZ,2023-09-14,17.4616,2023-09-25
000066.SZ,2023-09-14,11.0088,2023-09-25
000068.SZ,2023-09-14,2.28,2023-09-25
000069.SZ,2023-09-14,45.2546,2023-09-25
000070.SZ,2023-09-14,3.484,2023-09-25
