security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
600608.SH,1993-10-04,9.3,1.6365,52.175,0.46,68.4062,43.9829,4.8695,6.8867,5.6441,,,5119.43,2550.6,80.0,47610.699,23720.58,2023-08-05
000019.SZ,1993-10-04,10.3,0.7523,0.8275,1.83,63.2003,63.2003,6.2588,4.3058,4.3058,,0.0883,11804.4228,1760.0,1600.0,121585.5548,18128.0,2023-08-05
600658.SH,1993-10-04,14.75,0.5439,0.5439,0.93,,,6.5101,,,,,5675.6,1971.0,1971.0,83715.1,29072.25,2023-08-05
600665.SH,1993-10-04,9.72,8.3229,8.3229,1.53,848.001,848.001,6.4402,121.3506,121.3506,,,40000.0,3500.0,3500.0,388800.0,34020.0,2023-08-05
000008.SZ,1993-10-04,12.65,0.753,,1.0,,,2.694,,,,0.2726,3445.2,1650.76,,43581.78,20882.114,2023-08-05
600607.SH,1993-10-04,12.55,2.858,37.1545,1.66,,,8.5839,138.4456,128.2419,,0.6127,8029.61,1430.0,110.0,100771.6055,17946.5,2023-08-05
000015.SZ,1993-10-04,14.25,1.3139,2.0017,1.21,116.5968,116.5968,20.3531,18.431,18.431,,0.1842,12093.34,1828.2,1200.0,172330.095,26051.85,2023-08-05
000024.SZ,1993-10-04,11.95,1.7365,1.7365,2.23,109.9693,109.9693,,30.928,30.928,,,21000.0,2000.0,2000.0,250950.0,23900.0,2023-08-05
600600.SH,1993-10-04,10.72,0.5899,0.5899,0.65,92.2239,92.2239,16.9474,11.9201,11.9201,,,90000.0,9000.0,9000.0,964800.0,96480.0,2023-08-05
000030.SZ,1993-10-04,13.3,8.632,,,202.4417,202.4417,,20.8708,20.8708,,,21850.0,2500.0,,290605.0,33250.0,2023-08-05
600612.SH,1993-10-04,15.35,0.384,3.84,0.87,120.1049,120.1049,5.6358,12.8817,12.8817,,,6400.0,500.0,50.0,98240.0,7675.0,2023-08-05
600634.SH,1993-10-04,13.5,31.2392,53.1067,11.97,,,8.3153,,,,0.2614,2234.395,1020.0,600.0,30164.3325,13770.0,2023-08-05
600618.SH,1993-10-04,17.59,0.308,3.0798,1.07,,,6.1458,,,,,83181.07,1315.0,131.5,1463155.0213,23130.85,2023-08-05
600613.SH,1993-10-04,14.5,0.5317,6.38,1.43,,,4.749,,,,,9724.96,600.0,50.0,141011.92,8700.0,2023-08-05
600647.SH,1993-10-04,15.74,1.1964,,2.91,,,10.7133,,,,,2380.0,448.0,,37461.2,7051.52,2023-08-05
000026.SZ,1993-10-04,14.3,2.005,2.005,1.3,,,,,,,,6100.0,1000.0,1000.0,87230.0,14300.0,2023-08-05
600625.SH,1993-10-04,10.58,3.7113,7.4013,3.25,,,4.9001,,,,,11491.0,1595.4,800.0,121574.78,16879.332,2023-08-05
