security_code,trade_date,adj_factor,data_date
000001.SZ,1999-11-11,21.662,2023-07-31
000002.SZ,1999-11-11,8.512,2023-07-31
000003.SZ,1999-11-11,3.833,2023-07-31
000004.SZ,1999-11-11,3.112,2023-07-31
000005.SZ,1999-11-11,4.433,2023-07-31
000006.SZ,1999-11-11,4.111,2023-07-31
000007.SZ,1999-11-11,3.632,2023-07-31
000008.SZ,1999-11-11,2.11,2023-07-31
000009.SZ,1999-11-11,2.854,2023-07-31
000010.SZ,1999-11-11,2.694,2023-07-31
000011.SZ,1999-11-11,2.086,2023-07-31
000012.SZ,1999-11-11,3.669,2023-07-31
000013.SZ,1999-11-11,1.939,2023-07-31
000014.SZ,1999-11-11,1.814,2023-07-31
000015.SZ,1999-11-11,1.589,2023-07-31
000016.SZ,1999-11-11,3.507,2023-07-31
000017.SZ,1999-11-11,2.037,2023-07-31
000018.SZ,1999-11-11,1.283,2023-07-31
000019.SZ,1999-11-11,1.321,2023-07-31
000020.SZ,1999-11-11,1.523,2023-07-31
000021.SZ,1999-11-11,4.73,2023-07-31
000022.SZ,1999-11-11,1.267,2023-07-31
000023.SZ,1999-11-11,1.887,2023-07-31
000024.SZ,1999-11-11,1.871,2023-07-31
000025.SZ,1999-11-11,1.345,2023-07-31
000026.SZ,1999-11-11,3.523,2023-07-31
000027.SZ,1999-11-11,3.19,2023-07-31
000028.SZ,1999-11-11,1.572,2023-07-31
000029.SZ,1999-11-11,1.447,2023-07-31
000030.SZ,1999-11-11,1.398,2023-07-31
000031.SZ,1999-11-11,2.629,2023-07-31
000032.SZ,1999-11-11,1.387,2023-07-31
000033.SZ,1999-11-11,1.221,2023-07-31
000034.SZ,1999-11-11,1.906,2023-07-31
000035.SZ,1999-11-11,1.281,2023-07-31
000036.SZ,1999-11-11,1.572,2023-07-31
000037.SZ,1999-11-11,2.195,2023-07-31
000038.SZ,1999-11-11,1.371,2023-07-31
000039.SZ,1999-11-11,2.805,2023-07-31
000040.SZ,1999-11-11,3.263,2023-07-31
000042.SZ,1999-11-11,3.978,2023-07-31
000043.SZ,1999-11-11,1.653,2023-07-31
000045.SZ,1999-11-11,1.331,2023-07-31
000046.SZ,1999-11-11,3.589,2023-07-31
000047.SZ,1999-11-11,1.794,2023-07-31
000048.SZ,1999-11-11,3.214,2023-07-31
000049.SZ,1999-11-11,2.63,2023-07-31
000050.SZ,1999-11-11,1.512,2023-07-31
000055.SZ,1999-11-11,1.731,2023-07-31
000056.SZ,1999-11-11,1.439,2023-07-31
000058.SZ,1999-11-11,1.763,2023-07-31
000059.SZ,1999-11-11,1.013,2023-07-31
000060.SZ,1999-11-11,2.459,2023-07-31
000061.SZ,1999-11-11,2.45,2023-07-31
000062.SZ,1999-11-11,3.107,2023-07-31
000063.SZ,1999-11-11,1.352,2023-07-31
000065.SZ,1999-11-11,1.605,2023-07-31
000066.SZ,1999-11-11,1.833,2023-07-31
000068.SZ,1999-11-11,1.499,2023-07-31
000069.SZ,1999-11-11,1.805,2023-07-31
000078.SZ,1999-11-11,2.003,2023-07-31
000088.SZ,1999-11-11,1.051,2023-07-31
000089.SZ,1999-11-11,1.5,2023-07-31
000090.SZ,1999-11-11,1.0,2023-07-31
000400.SZ,1999-11-11,1.624,2023-07-31
000401.SZ,1999-11-11,2.207,2023-07-31
000402.SZ,1999-11-11,1.012,2023-07-31
000403.SZ,1999-11-11,1.747,2023-07-31
000404.SZ,1999-11-11,1.711,2023-07-31
000405.SZ,1999-11-11,1.791,2023-07-31
000406.SZ,1999-11-11,2.751,2023-07-31
000407.SZ,1999-11-11,3.311,2023-07-31
000408.SZ,1999-11-11,1.821,2023-07-31
000409.SZ,1999-11-11,1.99,2023-07-31
000410.SZ,1999-11-11,1.343,2023-07-31
000411.SZ,1999-11-11,1.101,2023-07-31
000412.SZ,1999-11-11,3.609,2023-07-31
000413.SZ,1999-11-11,1.017,2023-07-31
000415.SZ,1999-11-11,4.514,2023-07-31
000416.SZ,1999-11-11,1.62,2023-07-31
000417.SZ,1999-11-11,1.093,2023-07-31
000418.SZ,1999-11-11,1.253,2023-07-31
000419.SZ,1999-11-11,3.124,2023-07-31
000420.SZ,1999-11-11,2.146,2023-07-31
000421.SZ,1999-11-11,2.726,2023-07-31
000422.SZ,1999-11-11,2.985,2023-07-31
000423.SZ,1999-11-11,2.106,2023-07-31
000425.SZ,1999-11-11,1.45,2023-07-31
000426.SZ,1999-11-11,2.686,2023-07-31
000428.SZ,1999-11-11,1.95,2023-07-31
000429.SZ,1999-11-11,1.032,2023-07-31
000430.SZ,1999-11-11,3.062,2023-07-31
000498.SZ,1999-11-11,2.0,2023-07-31
000501.SZ,1999-11-11,3.451,2023-07-31
000502.SZ,1999-11-11,2.062,2023-07-31
000503.SZ,1999-11-11,1.427,2023-07-31
000504.SZ,1999-11-11,1.611,2023-07-31
000505.SZ,1999-11-11,2.424,2023-07-31
000506.SZ,1999-11-11,1.755,2023-07-31
000507.SZ,1999-11-11,1.778,2023-07-31
000509.SZ,1999-11-11,2.76,2023-07-31
000510.SZ,1999-11-11,3.994,2023-07-31
000511.SZ,1999-11-11,2.255,2023-07-31
000513.SZ,1999-11-11,2.093,2023-07-31
000514.SZ,1999-11-11,1.61,2023-07-31
000516.SZ,1999-11-11,2.172,2023-07-31
000517.SZ,1999-11-11,1.641,2023-07-31
000519.SZ,1999-11-11,1.625,2023-07-31
000520.SZ,1999-11-11,3.66,2023-07-31
000521.SZ,1999-11-11,2.798,2023-07-31
000522.SZ,1999-11-11,2.518,2023-07-31
000523.SZ,1999-11-11,2.718,2023-07-31
000524.SZ,1999-11-11,3.3,2023-07-31
000525.SZ,1999-11-11,2.177,2023-07-31
000526.SZ,1999-11-11,1.629,2023-07-31
000527.SZ,1999-11-11,4.741,2023-07-31
000528.SZ,1999-11-11,1.959,2023-07-31
000529.SZ,1999-11-11,3.035,2023-07-31
000530.SZ,1999-11-11,2.613,2023-07-31
000531.SZ,1999-11-11,2.771,2023-07-31
000532.SZ,1999-11-11,2.001,2023-07-31
000533.SZ,1999-11-11,1.534,2023-07-31
000534.SZ,1999-11-11,2.357,2023-07-31
000535.SZ,1999-11-11,2.551,2023-07-31
000536.SZ,1999-11-11,1.194,2023-07-31
000537.SZ,1999-11-11,1.487,2023-07-31
000538.SZ,1999-11-11,2.251,2023-07-31
000539.SZ,1999-11-11,3.566,2023-07-31
000540.SZ,1999-11-11,1.491,2023-07-31
000541.SZ,1999-11-11,3.024,2023-07-31
000542.SZ,1999-11-11,2.897,2023-07-31
000543.SZ,1999-11-11,1.491,2023-07-31
000544.SZ,1999-11-11,1.987,2023-07-31
000545.SZ,1999-11-11,1.222,2023-07-31
000546.SZ,1999-11-11,1.455,2023-07-31
000547.SZ,1999-11-11,1.667,2023-07-31
000548.SZ,1999-11-11,1.667,2023-07-31
000549.SZ,1999-11-11,2.762,2023-07-31
000550.SZ,1999-11-11,1.277,2023-07-31
000551.SZ,1999-11-11,3.126,2023-07-31
000552.SZ,1999-11-11,1.472,2023-07-31
000553.SZ,1999-11-11,1.636,2023-07-31
000554.SZ,1999-11-11,2.358,2023-07-31
000555.SZ,1999-11-11,1.109,2023-07-31
000556.SZ,1999-11-11,2.577,2023-07-31
000557.SZ,1999-11-11,2.677,2023-07-31
000558.SZ,1999-11-11,1.273,2023-07-31
000559.SZ,1999-11-11,2.426,2023-07-31
000560.SZ,1999-11-11,1.18,2023-07-31
000561.SZ,1999-11-11,2.291,2023-07-31
000562.SZ,1999-11-11,2.711,2023-07-31
000563.SZ,1999-11-11,2.777,2023-07-31
000564.SZ,1999-11-11,1.714,2023-07-31
000565.SZ,1999-11-11,2.455,2023-07-31
000566.SZ,1999-11-11,1.757,2023-07-31
000567.SZ,1999-11-11,2.609,2023-07-31
000568.SZ,1999-11-11,5.999,2023-07-31
000569.SZ,1999-11-11,1.296,2023-07-31
000570.SZ,1999-11-11,2.088,2023-07-31
000571.SZ,1999-11-11,5.916,2023-07-31
000572.SZ,1999-11-11,2.194,2023-07-31
000573.SZ,1999-11-11,4.454,2023-07-31
000576.SZ,1999-11-11,3.121,2023-07-31
000578.SZ,1999-11-11,1.851,2023-07-31
000581.SZ,1999-11-11,1.31,2023-07-31
000582.SZ,1999-11-11,2.56,2023-07-31
000583.SZ,1999-11-11,1.417,2023-07-31
000584.SZ,1999-11-11,1.429,2023-07-31
000585.SZ,1999-11-11,1.021,2023-07-31
000586.SZ,1999-11-11,2.66,2023-07-31
000587.SZ,1999-11-11,2.02,2023-07-31
000588.SZ,1999-11-11,1.504,2023-07-31
000589.SZ,1999-11-11,1.834,2023-07-31
000590.SZ,1999-11-11,1.642,2023-07-31
000591.SZ,1999-11-11,1.538,2023-07-31
000592.SZ,1999-11-11,1.889,2023-07-31
000593.SZ,1999-11-11,1.613,2023-07-31
000594.SZ,1999-11-11,5.514,2023-07-31
000595.SZ,1999-11-11,1.515,2023-07-31
000596.SZ,1999-11-11,1.039,2023-07-31
000597.SZ,1999-11-11,1.56,2023-07-31
000598.SZ,1999-11-11,2.105,2023-07-31
000599.SZ,1999-11-11,1.375,2023-07-31
000600.SZ,1999-11-11,2.471,2023-07-31
000601.SZ,1999-11-11,3.014,2023-07-31
000602.SZ,1999-11-11,1.845,2023-07-31
000603.SZ,1999-11-11,1.899,2023-07-31
000605.SZ,1999-11-11,1.65,2023-07-31
000606.SZ,1999-11-11,1.244,2023-07-31
000607.SZ,1999-11-11,1.01,2023-07-31
000608.SZ,1999-11-11,1.861,2023-07-31
000609.SZ,1999-11-11,2.097,2023-07-31
000610.SZ,1999-11-11,1.733,2023-07-31
000611.SZ,1999-11-11,2.282,2023-07-31
000612.SZ,1999-11-11,1.8,2023-07-31
000613.SZ,1999-11-11,1.1,2023-07-31
000615.SZ,1999-11-11,2.398,2023-07-31
000616.SZ,1999-11-11,1.552,2023-07-31
000617.SZ,1999-11-11,1.299,2023-07-31
000618.SZ,1999-11-11,1.011,2023-07-31
000619.SZ,1999-11-11,1.529,2023-07-31
000620.SZ,1999-11-11,1.645,2023-07-31
000621.SZ,1999-11-11,1.69,2023-07-31
000622.SZ,1999-11-11,2.521,2023-07-31
000623.SZ,1999-11-11,2.587,2023-07-31
000625.SZ,1999-11-11,1.407,2023-07-31
000626.SZ,1999-11-11,1.799,2023-07-31
000627.SZ,1999-11-11,4.042,2023-07-31
000628.SZ,1999-11-11,2.4,2023-07-31
000629.SZ,1999-11-11,1.517,2023-07-31
000630.SZ,1999-11-11,2.128,2023-07-31
000631.SZ,1999-11-11,2.623,2023-07-31
000632.SZ,1999-11-11,2.121,2023-07-31
000633.SZ,1999-11-11,3.772,2023-07-31
000635.SZ,1999-11-11,1.793,2023-07-31
000636.SZ,1999-11-11,5.627,2023-07-31
000637.SZ,1999-11-11,3.033,2023-07-31
000638.SZ,1999-11-11,2.21,2023-07-31
000639.SZ,1999-11-11,1.3,2023-07-31
000650.SZ,1999-11-11,1.887,2023-07-31
000651.SZ,1999-11-11,4.332,2023-07-31
000652.SZ,1999-11-11,3.823,2023-07-31
000653.SZ,1999-11-11,2.117,2023-07-31
000655.SZ,1999-11-11,1.8,2023-07-31
000656.SZ,1999-11-11,1.122,2023-07-31
000657.SZ,1999-11-11,1.755,2023-07-31
000658.SZ,1999-11-11,2.224,2023-07-31
000659.SZ,1999-11-11,3.924,2023-07-31
000660.SZ,1999-11-11,2.594,2023-07-31
000661.SZ,1999-11-11,2.716,2023-07-31
000662.SZ,1999-11-11,1.499,2023-07-31
000663.SZ,1999-11-11,2.45,2023-07-31
000665.SZ,1999-11-11,2.559,2023-07-31
000666.SZ,1999-11-11,1.006,2023-07-31
000667.SZ,1999-11-11,2.834,2023-07-31
000668.SZ,1999-11-11,1.855,2023-07-31
000669.SZ,1999-11-11,1.0,2023-07-31
000670.SZ,1999-11-11,3.303,2023-07-31
000671.SZ,1999-11-11,1.711,2023-07-31
000672.SZ,1999-11-11,1.3,2023-07-31
000673.SZ,1999-11-11,3.399,2023-07-31
000675.SZ,1999-11-11,2.21,2023-07-31
000676.SZ,1999-11-11,1.719,2023-07-31
000677.SZ,1999-11-11,2.984,2023-07-31
000678.SZ,1999-11-11,2.025,2023-07-31
000679.SZ,1999-11-11,1.291,2023-07-31
000680.SZ,1999-11-11,1.243,2023-07-31
000681.SZ,1999-11-11,2.031,2023-07-31
000682.SZ,1999-11-11,7.797,2023-07-31
000683.SZ,1999-11-11,2.094,2023-07-31
000685.SZ,1999-11-11,1.282,2023-07-31
000686.SZ,1999-11-11,1.692,2023-07-31
000687.SZ,1999-11-11,1.038,2023-07-31
000688.SZ,1999-11-11,2.501,2023-07-31
000689.SZ,1999-11-11,2.079,2023-07-31
000690.SZ,1999-11-11,2.077,2023-07-31
000691.SZ,1999-11-11,2.036,2023-07-31
000692.SZ,1999-11-11,4.239,2023-07-31
000693.SZ,1999-11-11,1.126,2023-07-31
000695.SZ,1999-11-11,1.416,2023-07-31
000697.SZ,1999-11-11,2.7,2023-07-31
000698.SZ,1999-11-11,1.637,2023-07-31
000699.SZ,1999-11-11,1.299,2023-07-31
000700.SZ,1999-11-11,2.138,2023-07-31
000701.SZ,1999-11-11,1.028,2023-07-31
000702.SZ,1999-11-11,1.024,2023-07-31
000703.SZ,1999-11-11,1.3,2023-07-31
000705.SZ,1999-11-11,1.824,2023-07-31
000707.SZ,1999-11-11,1.432,2023-07-31
000708.SZ,1999-11-11,1.526,2023-07-31
000709.SZ,1999-11-11,1.046,2023-07-31
000710.SZ,1999-11-11,1.8,2023-07-31
000711.SZ,1999-11-11,2.013,2023-07-31
000712.SZ,1999-11-11,2.281,2023-07-31
000713.SZ,1999-11-11,1.098,2023-07-31
000715.SZ,1999-11-11,1.668,2023-07-31
000716.SZ,1999-11-11,1.269,2023-07-31
000717.SZ,1999-11-11,1.092,2023-07-31
000718.SZ,1999-11-11,1.56,2023-07-31
000719.SZ,1999-11-11,1.313,2023-07-31
000720.SZ,1999-11-11,2.067,2023-07-31
000721.SZ,1999-11-11,1.015,2023-07-31
000722.SZ,1999-11-11,2.458,2023-07-31
000723.SZ,1999-11-11,1.585,2023-07-31
000727.SZ,1999-11-11,1.549,2023-07-31
000728.SZ,1999-11-11,1.029,2023-07-31
000729.SZ,1999-11-11,1.611,2023-07-31
000730.SZ,1999-11-11,2.925,2023-07-31
000731.SZ,1999-11-11,1.403,2023-07-31
000732.SZ,1999-11-11,1.152,2023-07-31
000733.SZ,1999-11-11,1.605,2023-07-31
000735.SZ,1999-11-11,1.783,2023-07-31
000736.SZ,1999-11-11,1.023,2023-07-31
000737.SZ,1999-11-11,2.137,2023-07-31
000738.SZ,1999-11-11,1.3,2023-07-31
000739.SZ,1999-11-11,2.258,2023-07-31
000748.SZ,1999-11-11,1.777,2023-07-31
000750.SZ,1999-11-11,1.036,2023-07-31
000751.SZ,1999-11-11,1.5,2023-07-31
000752.SZ,1999-11-11,1.699,2023-07-31
000753.SZ,1999-11-11,2.04,2023-07-31
000755.SZ,1999-11-11,1.4,2023-07-31
000756.SZ,1999-11-11,1.009,2023-07-31
000757.SZ,1999-11-11,1.473,2023-07-31
000758.SZ,1999-11-11,2.586,2023-07-31
000759.SZ,1999-11-11,1.759,2023-07-31
000760.SZ,1999-11-11,1.86,2023-07-31
000761.SZ,1999-11-11,1.009,2023-07-31
000762.SZ,1999-11-11,1.909,2023-07-31
000763.SZ,1999-11-11,1.286,2023-07-31
000765.SZ,1999-11-11,1.96,2023-07-31
000766.SZ,1999-11-11,2.101,2023-07-31
000767.SZ,1999-11-11,2.479,2023-07-31
000768.SZ,1999-11-11,1.729,2023-07-31
000769.SZ,1999-11-11,1.8,2023-07-31
000776.SZ,1999-11-11,1.43,2023-07-31
000777.SZ,1999-11-11,1.599,2023-07-31
000778.SZ,1999-11-11,1.361,2023-07-31
000779.SZ,1999-11-11,1.26,2023-07-31
000780.SZ,1999-11-11,1.872,2023-07-31
000782.SZ,1999-11-11,2.024,2023-07-31
000783.SZ,1999-11-11,1.537,2023-07-31
000785.SZ,1999-11-11,3.122,2023-07-31
000786.SZ,1999-11-11,1.577,2023-07-31
000787.SZ,1999-11-11,1.007,2023-07-31
000788.SZ,1999-11-11,1.1,2023-07-31
000789.SZ,1999-11-11,1.699,2023-07-31
000790.SZ,1999-11-11,1.218,2023-07-31
000791.SZ,1999-11-11,1.8,2023-07-31
000792.SZ,1999-11-11,1.088,2023-07-31
000793.SZ,1999-11-11,2.0,2023-07-31
000795.SZ,1999-11-11,1.606,2023-07-31
000796.SZ,1999-11-11,1.456,2023-07-31
000797.SZ,1999-11-11,1.3,2023-07-31
000798.SZ,1999-11-11,1.0,2023-07-31
000799.SZ,1999-11-11,1.529,2023-07-31
000800.SZ,1999-11-11,1.405,2023-07-31
000801.SZ,1999-11-11,1.4,2023-07-31
000802.SZ,1999-11-11,1.041,2023-07-31
000803.SZ,1999-11-11,1.5,2023-07-31
000805.SZ,1999-11-11,1.0,2023-07-31
000806.SZ,1999-11-11,1.982,2023-07-31
000807.SZ,1999-11-11,1.009,2023-07-31
000809.SZ,1999-11-11,1.0,2023-07-31
000810.SZ,1999-11-11,1.0,2023-07-31
000811.SZ,1999-11-11,1.833,2023-07-31
000812.SZ,1999-11-11,1.321,2023-07-31
000813.SZ,1999-11-11,1.8,2023-07-31
000815.SZ,1999-11-11,1.0,2023-07-31
000816.SZ,1999-11-11,1.6,2023-07-31
000817.SZ,1999-11-11,1.0,2023-07-31
000818.SZ,1999-11-11,1.026,2023-07-31
000819.SZ,1999-11-11,3.055,2023-07-31
000820.SZ,1999-11-11,1.2,2023-07-31
000821.SZ,1999-11-11,1.552,2023-07-31
000822.SZ,1999-11-11,1.0,2023-07-31
000823.SZ,1999-11-11,1.613,2023-07-31
000825.SZ,1999-11-11,1.5,2023-07-31
000826.SZ,1999-11-11,1.313,2023-07-31
000827.SZ,1999-11-11,1.211,2023-07-31
000828.SZ,1999-11-11,1.461,2023-07-31
000829.SZ,1999-11-11,1.0,2023-07-31
000830.SZ,1999-11-11,1.0,2023-07-31
000831.SZ,1999-11-11,1.0,2023-07-31
000832.SZ,1999-11-11,1.41,2023-07-31
000833.SZ,1999-11-11,1.02,2023-07-31
000835.SZ,1999-11-11,1.0,2023-07-31
000836.SZ,1999-11-11,1.062,2023-07-31
000837.SZ,1999-11-11,1.0,2023-07-31
000838.SZ,1999-11-11,1.299,2023-07-31
000839.SZ,1999-11-11,2.0,2023-07-31
